,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,12.154012,72.93688,1.2411216,2.6179752,6.5594153,2.805856,7.220254,10.039451,10.346135,7.1176286,0.3213281,1.2595338,0.7208029,5.121833,3.999421,31.878138,2.0883844,16.128206,11.332074,21.108498,6.518992,6.9618287,7.521452e-06,0.00029605915
layer_1,9.32999,27.618925,1.3740596,17.831762,11.704213,31.52087,4.3731675,0.99073595,12.513396,11.9123125,4.224723,6.2192106,30.23003,7.475012,23.369808,29.263672,18.283327,0.3041752,1.0780756,8.325476,5.586104,5.128516,17.51414,3.0692096
layer_2,4.0261626,6.573031,7.0983524,2.1507316,1.3099389,12.087347,4.972423,11.345683,2.3134358,1.0654732,0.6717661,0.3259505,6.1000195,5.449423,2.2361667,0.20932238,0.2174079,0.24121717,5.4379163,0.41386658,2.2965915,5.1234016,2.0468209,9.459366
layer_3,2.496547,1.9275458,9.301464,5.967459,8.791579,3.9464958,6.549438,12.196477,15.100688,2.8931012,0.7318346,5.83,14.570021,21.965946,5.997172,5.382466,4.536736,1.870629,8.18921,9.483633,1.3566817,8.750878,4.4049726,8.510902
layer_4,2.188183,3.8950005,1.9018853,16.520443,7.0740495,10.779362,3.1939218,10.653863,2.532363,19.464096,9.632065,13.618752,8.438062,5.5094714,0.14391406,1.9769235,1.2620049,5.0877304,17.297844,5.8496847,4.5850625,0.5802937,0.8350825,18.135014
layer_5,2.227082,8.639757,19.908457,1.5575758,1.784173,1.0814338,0.16341458,0.053880762,1.2076981,21.532433,17.28455,7.6124167,8.38695,9.094225,3.84427,1.3434833,2.9519277,2.4221268,2.2261064,5.3005843,4.3627324,9.309678,12.182991,7.5208974
layer_6,6.3216367,0.54173774,4.2023087,6.897673,2.9944124,14.142452,23.630384,22.395287,18.952055,10.396478,3.0956988,14.052429,22.455145,7.235301,11.1211815,7.9077587,10.168183,7.1871,1.2417815,0.38854274,4.230713,1.8207562,7.001413,13.484239
layer_7,18.972881,30.00599,2.1122508,5.068167,2.4773076,2.3535783,10.589299,9.135005,12.854036,14.558072,5.312126,3.9675074,4.9488916,13.929037,8.11355,7.029732,7.7826447,3.5591102,2.545192,3.1995072,2.1930165,7.3672886,6.400598,6.5167017
layer_8,1.6273946,3.968249,0.5470596,21.461004,7.6966105,17.25553,0.62606245,2.2735496,0.51127964,11.230483,5.0697565,16.992785,9.91802,7.6800704,10.665481,19.045921,9.712999,5.118861,5.80564,4.7191563,6.549854,4.1117616,8.418569,7.1239343
layer_9,10.205989,10.016393,8.197299,3.0172174,5.3882594,1.9820148,22.218367,22.912033,28.017593,3.3219392,3.8760116,2.9498763,7.798503,5.805856,8.067505,3.4024858,6.5954504,5.5853086,5.630568,0.87635756,5.8043427,6.933167,9.952313,3.419933
layer_10,12.823032,7.0868306,7.4856462,2.7408972,4.1838317,3.516437,4.481913,10.366251,5.4756384,3.476199,5.2036533,1.695164,30.044333,12.280686,28.571789,4.6693287,7.3899107,9.75227,8.946774,7.295008,6.848655,0.6417757,2.4975476,2.8481865
layer_11,13.73511,3.6743288,6.67948,7.174907,4.965166,5.759018,5.9971914,9.074103,10.26599,8.50643,9.664453,9.405378,7.55484,18.125269,14.657725,7.340746,11.8301735,4.5435915,13.679398,12.910168,9.908587,9.959362,18.796923,10.400068
layer_12,6.945036,6.3194737,7.244478,1.7983172,1.7428031,5.499101,13.217768,6.150761,8.505947,4.7574563,6.0631127,5.892172,8.306048,4.182577,6.830594,3.79064,4.483743,17.186499,4.701876,0.866859,1.5048878,5.7025437,9.901894,13.030788
layer_13,6.8114314,5.416728,5.10106,2.93113,6.2625623,5.480552,53.17574,19.746601,20.36559,9.321561,9.887213,8.942157,6.7657995,0.25563312,2.68544,7.4278297,2.9633918,3.632245,8.3105135,14.548573,7.3707194,4.2619715,3.1275182,3.6023061
layer_14,23.13637,0.25646538,0.24120341,18.834978,18.833591,25.65746,22.22433,9.37991,11.762402,16.49537,3.0845337,4.245418,2.071547,4.146424,2.0211992,7.9672112,7.189018,7.6438103,7.5319057,8.419251,9.449561,0.99870217,0.1810485,19.108603
layer_15,3.475121,4.051565,15.062063,20.196516,16.62263,7.7047343,2.0198612,3.4134455,19.01881,14.081319,13.320044,13.33553,0.53724,0.3666003,4.447892,8.698721,4.672065,8.324886,1.0823572,1.44109,1.9772485,3.966086,2.7594686,6.189991
layer_16,4.6159997,11.707288,0.6361184,0.21622102,4.506542,0.69337225,6.051934,3.300195,5.8808265,7.7800913,2.0225816,10.644184,2.469222,1.6719179,1.39876,1.322076,0.9916621,1.2786126,5.070342,15.854148,4.971153,5.297191,1.0263703,0.69095695
layer_17,1.5801903,1.4464318,3.0981188,0.511905,0.6272842,3.119407,23.503223,16.835058,8.784891,0.54964465,0.4849884,0.52221245,0.2432405,1.2168411,1.8744543,3.574209,2.897522,3.4528134,4.023141,6.3830247,1.1868234,1.1671581,3.1339078,1.8924754
layer_18,6.38305,1.06717,0.6434931,1.0464324,0.536947,5.2732935,15.553822,7.089012,5.3824663,3.5396197,1.7463871,1.509023,0.23437974,1.291093,2.4753919,0.35254115,1.8414829,8.548264,0.6734315,0.97408104,2.985764,17.771114,1.0634321,3.4964192
layer_19,1.4097409,11.818676,9.89708,17.378126,14.347882,13.210096,12.688419,17.28112,2.2765467,6.71223,3.499923,9.353188,1.6357812,9.961104,4.04103,0.50115335,0.7464137,1.104355,2.1458898,5.4504156,2.2228153,0.30699277,0.3474913,0.48336074
layer_20,4.9406395,1.7893893,4.4242487,0.93188065,0.8105941,0.9894386,6.037395,3.2913325,2.919626,0.45469967,0.4220699,0.46683937,5.422335,4.2827053,1.5782931,2.0803707,1.1260074,6.359811,1.8766726,4.351832,4.224159,3.7149227,10.326234,20.969305
layer_21,15.695179,2.2834523,3.3245537,0.48030505,0.2021804,0.22672136,3.4872422,0.8122844,1.8126744,4.313711,2.5713618,4.4332657,0.40142104,0.3910403,1.1151072,0.3989111,1.4712187,0.37520602,1.0361494,0.27834648,0.9294903,10.303637,23.921953,3.3626986
layer_22,1.2448412,2.1867676,0.36737388,0.47197074,0.3259411,0.27508146,1.6664265,0.51963216,0.924416,0.21706742,0.19767411,0.26741788,2.2870495,2.5461152,8.171516,5.5009127,20.341349,11.9590845,0.65834016,0.9320982,1.1716845,2.1608682,2.051725,9.419601
layer_23,4.269695,3.0703754,7.7420435,1.041731,1.312517,12.562029,1.2578262,1.0716008,5.221563,0.49497542,0.9499977,0.32626846,0.6233265,4.207306,8.819498,4.6553564,10.181533,7.035872,0.8268224,0.8640563,7.626361,1.5958225,0.6084771,6.0693135
layer_24,1.0788255,1.6224871,1.1623367,0.64339924,0.6702968,0.78147024,9.805091,4.92543,9.46505,1.1746755,8.828352,1.2346462,5.5979114,1.1244384,10.700604,0.5778311,1.4761599,0.5817621,1.6677493,2.2567828,0.5319158,2.8612208,3.813686,7.429825
layer_25,9.019989,1.6558342,4.1169477,9.791804,2.9647634,1.6973331,7.315254,4.6796384,5.7369423,1.1767437,0.9225984,8.426163,2.0039492,1.0489224,1.4681168,0.688327,0.55567575,0.4171649,17.990227,2.403553,18.910164,2.7035613,2.6985776,10.967667
layer_26,5.3682203,9.439489,6.2340975,8.625176,7.2468996,6.5986347,3.1768315,7.3234024,0.8900261,0.7521972,1.1909032,0.80859834,7.4555693,12.289711,11.19352,5.867079,2.0735345,5.9890356,7.0736117,7.7741275,6.140732,0.7379276,0.8800297,3.9359336
layer_27,8.535882,7.310149,4.5647507,4.37132,9.70942,10.377062,2.2372568,6.82483,9.0407,13.839127,3.7564116,1.7289611,2.122765,3.3585303,0.8107439,0.5770898,0.5653823,2.445845,8.188593,11.727582,3.9474356,10.2071,1.7208496,1.7676241
