,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,3.38321,151.25864,43.850468,18.355288,3.1409643,28.473812,30.57334,16.422943,106.4703,64.16245,11.372538,107.906
layer_1,3.1578832,29.15456,8.545781,1.1016499,17.888407,1.9415189,3.427834,8.325449,2.0213745,15.852766,56.35765,6.9494395
layer_2,6.224951,8.950413,44.91011,26.029858,15.372456,12.109897,14.346261,7.7217937,6.908445,25.632477,9.306739,0.81348866
layer_3,6.953544,9.895849,4.258809,4.648195,3.7282083,8.474554,0.800733,26.189001,16.321522,1.2821947,5.2336144,13.399258
layer_4,6.9609194,3.7318506,4.091825,1.3759767,13.31525,7.2618866,1.6368916,18.545218,7.819926,20.208565,5.783135,3.3173268
layer_5,5.910598,1.1482195,3.8370738,26.060646,1.0750543,10.44542,39.111454,18.34872,5.958129,7.3197355,4.2685738,4.3297625
layer_6,4.075332,13.957884,31.719667,20.03549,6.037987,7.785328,14.661227,7.692806,44.491806,8.191654,8.802649,9.054023
layer_7,4.70413,34.01234,3.2499776,6.4989552,23.914595,3.4403973,10.354447,10.671536,8.680457,53.151344,4.7613735,72.076454
layer_8,52.66525,23.081547,176.1177,10.060219,32.553196,17.134762,5.6205587,1.4331009,15.65176,32.925785,2.311556,21.989693
layer_9,9.477809,5.0787506,0.36520773,36.18918,17.07503,9.250149,34.678223,11.884821,12.656152,19.780685,43.824955,6.515779
layer_10,2.266903,2.5285213,77.63643,6.228858,4.6754913,43.340538,22.702099,34.56323,7.5319886,15.981999,8.189912,61.206768
layer_11,20.336115,114.16509,9.217253,28.703667,31.593967,22.536352,11.43808,69.78424,36.16474,144.84991,136.76076,91.02148
