,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,44.761784,29.104784,90.890686,5.3924165,52.11199,45.322067,20.425867,11.334382,37.36518,63.243855,45.671013,39.975964
layer_1,13.061228,8.517282,18.002821,20.350307,20.999332,18.484243,13.906483,25.965458,33.014,6.495628,9.348269,64.365005
layer_2,30.19103,0.869538,43.711452,11.908686,48.351616,12.929504,15.76793,28.430937,14.464211,4.434258,17.418755,25.124691
layer_3,9.253842,19.305882,12.643844,12.543132,22.450926,23.976177,7.5599246,12.941807,41.21132,14.672587,16.150417,18.9631
layer_4,18.982944,12.228368,23.172827,23.255827,16.391972,18.573399,25.255863,4.8182883,1.1636487,4.8519506,20.004526,35.17175
layer_5,16.840796,1.7337861,8.820651,21.292297,17.081696,6.1198435,12.900414,26.62979,17.694704,19.268219,16.134928,25.57819
layer_6,12.6613455,19.684671,2.1363852,19.284788,14.201443,30.612467,31.648178,17.126171,9.471043,29.880585,10.186678,6.7353754
layer_7,11.783265,2.459774,30.352068,4.5085845,40.177883,0.25856212,4.23107,18.981852,18.678728,35.72881,17.456053,6.2281265
layer_8,1.1158427,2.7126124,11.242966,9.710674,0.4217194,0.3388047,7.3735704,23.720335,47.809067,16.487803,41.717457,27.218378
layer_9,3.8656347,6.829824,1.7062639,18.749268,4.188944,83.66922,12.668556,0.95783454,14.877122,1.8466489,2.0932887,5.0500655
layer_10,2.7180133,2.4561346,11.635909,5.1015396,64.76575,47.090374,21.788673,20.01054,86.70847,5.183787,8.875321,8.101654
layer_11,104.668976,3.5954504,4.722546,3.8200448,84.72246,6.5216374,3.5134366,2.8192182,6.3210983,2.9888337,9.15973,13.996404
