,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,22.0,0.0,12.0,0.0,0.0,0.0,24.0,14.0,15.0,19.0,9.0,17.0
layer_1,11.0,14.0,24.0,11.0,17.0,14.0,13.0,12.0,12.0,11.0,27.0,0.0
layer_2,18.0,11.0,13.0,11.0,7.0,17.0,11.0,22.0,18.0,26.0,19.0,11.0
layer_3,11.0,11.0,8.0,7.0,11.0,11.0,11.0,24.0,15.0,12.0,11.0,12.0
layer_4,13.0,11.0,11.0,24.0,11.0,11.0,13.0,1.0,12.0,11.0,11.0,13.0
layer_5,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_6,14.0,11.0,11.0,11.0,15.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0
layer_7,18.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_8,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0
layer_9,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,11.0,11.0,11.0
layer_10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_11,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,19.0,11.0,11.0,11.0
