,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2139,1822,1840,1462,820,892,357,684,613,690,834,359,614,433,544,391
layer_1,2140,2144,1879,1681,1655,1202,1291,429,848,701,547,629,574,457,636,605
layer_2,2101,1872,1713,1459,1312,1139,1086,376,667,676,775,455,728,575,508,628
layer_3,1807,1969,1440,1886,971,296,990,400,694,701,672,642,603,252,579,433
layer_4,2221,1417,1264,1030,1037,895,371,419,366,878,444,628,421,432,334,606
layer_5,1875,1520,1331,628,391,265,217,218,303,215,210,207,209,207,207,269
layer_6,1781,1757,864,837,479,209,403,237,211,207,207,209,208,211,210,208
layer_7,2225,1240,1373,822,473,1496,532,214,380,212,213,210,230,207,207,209
layer_8,2182,1203,1277,733,574,335,209,231,223,214,216,207,207,207,208,207
layer_9,2051,1573,660,803,607,388,251,211,211,207,207,207,215,208,207,207
layer_10,1718,1609,341,932,481,221,303,218,207,211,207,207,207,207,209,209
layer_11,1976,1058,1123,634,207,321,216,210,208,208,208,207,207,208,207,207
layer_12,1348,1621,684,786,439,288,220,289,207,207,207,207,207,207,207,207
layer_13,1572,1557,360,605,219,224,207,211,220,208,210,207,208,207,207,207
layer_14,972,1541,351,398,283,405,215,207,213,209,207,207,232,208,207,235
layer_15,1527,1930,572,466,237,209,549,209,210,208,315,208,207,212,207,207
layer_16,2004,1087,213,459,245,468,208,207,209,207,207,207,207,207,207,208
layer_17,1850,1225,692,358,401,253,358,556,208,208,303,208,207,213,207,207
layer_18,1580,1184,582,389,399,278,244,217,217,207,208,209,207,207,426,207
layer_19,1585,815,994,288,224,512,565,219,209,209,208,207,260,207,208,249
layer_20,1761,883,542,223,330,390,267,241,212,207,218,207,360,207,209,207
layer_21,1365,2069,687,430,214,245,305,251,239,211,209,207,207,207,653,466
layer_22,1656,1101,484,441,1709,297,591,434,208,267,209,207,781,210,236,218
layer_23,1547,1013,1678,581,643,712,581,759,462,647,572,326,275,230,466,367
