,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1203.0,216.0,1575.0,390.0,338.0,172.0,982.0,0.0,1523.0,737.0,296.0,82.0
layer_1,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,39.0,0.0,0.0,1137.0
layer_2,327.0,0.0,154.0,0.0,48.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0
layer_3,0.0,0.0,0.0,115.0,429.0,0.0,0.0,3.0,5.0,63.0,0.0,0.0
layer_4,68.0,0.0,502.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,873.0,11.0
layer_5,4.0,0.0,1435.0,4.0,0.0,0.0,12.0,5.0,24.0,4.0,3.0,70.0
layer_6,693.0,1.0,0.0,7.0,0.0,2597.0,206.0,2.0,0.0,10.0,0.0,0.0
layer_7,328.0,0.0,40.0,0.0,298.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0
layer_8,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,926.0,3.0,35.0,25.0
layer_9,0.0,1.0,0.0,3.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,2.0
layer_10,0.0,0.0,0.0,0.0,7.0,181.0,2.0,251.0,40.0,3.0,0.0,1.0
layer_11,5.0,0.0,0.0,0.0,28.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0
