,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.22775169,0.43794924,0.15345207,0.0,0.0,0.047560144,0.007553745,0.079332225,0.24477783,0.02237816,0.0,0.0,0.031003116,0.0,0.0,0.56095535,0.0,0.37752503,0.041984767,0.5065112,0.0,0.031115258,0.0,0.0
layer_1,0.007561163,0.32447144,0.0,0.017102499,0.004523887,0.087159604,0.0,0.0,0.10703166,0.07839336,0.015743485,0.0,0.09213006,0.0135022765,0.10348957,0.008613224,0.0,0.0074819513,0.0,0.007960772,0.0,0.0,0.05299084,0.0
layer_2,0.040074058,0.0073347962,0.015322134,0.0,0.0,0.0,0.0073347962,0.035838254,0.0,0.0076171434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030314364,0.007020546,0.0049249846,0.01671354,0.046115976,0.015946683
layer_3,0.0,0.0,0.04857965,0.0,0.0,0.01396215,0.0,0.06872084,0.0374816,0.0074414355,0.0,0.007589911,0.0,0.0,0.0,0.0,0.0,0.0,0.016541444,0.055609014,0.0,0.007348035,0.0,0.039134435
layer_4,0.0,0.0,0.017819263,0.0785969,0.0,0.03873505,0.0,0.0,0.0,0.0,0.0,0.028523136,0.0061960113,0.005678799,0.0,0.0,0.0,0.015972085,0.0077575147,0.0,0.0,0.0,0.0,0.031383853
layer_5,0.0,0.065026365,0.023511657,0.0074003995,0.006174573,0.0,0.0,0.0,0.0049249846,0.032586068,0.016164253,0.0077626617,0.044753727,0.023922894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077538374,0.00781309,0.040616203
layer_6,0.0072043,0.0,0.0,0.0,0.0,0.06831704,0.07784086,0.75838524,0.19294879,0.12662883,0.0,0.01651704,0.25618544,0.0,0.105981044,0.0,0.0,0.026983973,0.0,0.0,0.0,0.0,0.12810104,0.1203756
layer_7,0.0082429135,0.3093887,0.0,0.0,0.0,0.0,0.008156803,0.07442396,0.19134738,0.10426629,0.0,0.0,0.0,0.16820702,0.007589911,0.0,0.0,0.0,0.014855278,0.0,0.11856032,0.020479223,0.036958534,0.0
layer_8,0.012717204,0.0,0.0049249846,0.0,0.036832307,0.099054866,0.0074819513,0.0,0.0148398,0.029513232,0.027183652,0.049737312,0.0,0.014913671,0.025025908,0.050498694,0.0,0.0,0.012564329,0.0,0.0,0.016621497,0.09791911,0.0049249846
layer_9,0.008220993,0.078735,0.04832847,0.0,0.0,0.0,0.22537567,0.589836,0.051388703,0.0,0.0,0.0,0.022394668,0.0,0.03783077,0.0,0.0,0.0,0.006913954,0.0,0.02765372,0.0,0.0,0.0
layer_10,0.09720162,0.015909888,0.015855214,0.0,0.0076223477,0.0,0.027490037,0.05415359,0.0,0.0,0.0,0.0,1.0,0.22840916,0.64883494,0.0,0.0,0.0,0.0,0.02255075,0.015409338,0.0,0.0,0.0
layer_11,0.0077538374,0.0,0.0,0.0,0.0,0.02333571,0.0,0.0,0.007627117,0.0,0.0,0.0052237352,0.028564695,0.25538015,0.11768714,0.0,0.06487269,0.015584049,0.104478225,0.062369987,0.0052237352,0.029282248,0.0,0.03512215
layer_12,0.016126258,0.038213555,0.013410805,0.0,0.0,0.04360945,0.097864166,0.13566956,0.01585679,0.015224292,0.0154097965,0.0,0.006217237,0.0,0.0062818527,0.0,0.024163274,0.07197645,0.015453318,0.0,0.0,0.014087365,0.087855324,0.13084343
layer_13,0.014883176,0.023262363,0.0076417453,0.0069352067,0.0,0.0,0.9440109,0.005223735,0.1807724,0.11766929,0.008028647,0.007821834,0.0,0.0,0.023017704,0.0076583484,0.015381263,0.0076583484,0.03791498,0.07330794,0.0076583484,0.0,0.0,0.0076583484
layer_14,0.60203105,0.0,0.015381263,0.10797536,0.016446237,0.3069768,0.08575201,0.038903978,0.0,0.1839031,0.06801013,0.05159971,0.0,0.0,0.0,0.030926775,0.01943054,0.021474497,0.0,0.12815121,0.0,0.021595972,0.0049249846,0.10982929
layer_15,0.0,0.0,0.004523887,0.16473882,0.008153897,0.0076583484,0.0,0.0,0.09084567,0.0080189705,0.056801345,0.015567154,0.0,0.0,0.066412054,0.0076583484,0.0,0.079311416,0.0076583484,0.0,0.0,0.039849423,0.0080189705,0.032078337
layer_16,0.015988078,0.0,0.0,0.0,0.033042572,0.008220993,0.080245055,0.0,0.0,0.035500344,0.0,0.023656823,0.15756735,0.008106651,0.028961776,0.0,0.0,0.0,0.0,0.102624126,0.006776202,0.0,0.032624327,0.03270368
layer_17,0.028705932,0.0,0.015741885,0.0,0.0,0.0,0.081698515,0.008075931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01710046,0.0,0.0,0.008501117,0.046737626,0.0,0.0,0.0
layer_18,0.0,0.0080189705,0.0,0.0,0.0,0.0,0.0,0.024070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006544659,0.0,0.0,0.0,0.020524457,0.0,0.0
layer_19,0.024182044,0.06278594,0.0,0.08616184,0.0,0.030223472,0.016956605,0.008889017,0.0,0.0,0.0,0.016100349,0.0,0.007516714,0.007891166,0.0049249846,0.0,0.0,0.0,0.0080189705,0.0,0.0077827135,0.0,0.0
layer_20,0.0,0.0,0.0,0.004523887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957564,0.0277409,0.0,0.0,0.0,0.049700424,0.0,0.0080189705,0.0,0.02034643,0.0,0.0076920385
layer_21,0.00798766,0.0,0.008181328,0.01589301,0.0,0.0,0.0,0.0,0.0,0.007957545,0.0,0.007800498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493955,0.0,0.0,0.0,0.00789843
layer_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007551698,0.0057750563,0.039735153,0.0,0.0,0.025378421,0.007912098,0.0,0.0,0.006991549,0.0,0.015476213
layer_23,0.0,0.0,0.024611505,0.0075178533,0.03428028,0.007589911,0.007861187,0.0,0.0,0.0,0.0,0.006913954,0.0,0.0078017423,0.006913954,0.0,0.030464003,0.014843838,0.0,0.0,0.014752899,0.0,0.0,0.006913954
layer_24,0.008252937,0.0,0.008040958,0.0,0.0,0.0,0.035534076,0.037337825,0.0,0.0,0.02313545,0.0,0.01268901,0.0,0.0,0.0,0.0,0.0,0.0,0.00820601,0.0,0.00789843,0.012833227,0.032624327
layer_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01574369,0.0,0.023711074,0.0,0.0,0.07141276
layer_26,0.017819263,0.045977175,0.014725526,0.007922768,0.00786639,0.0,0.0,0.022453154,0.0,0.0,0.0,0.0,0.15374939,0.14992486,0.022367643,0.006232154,0.006232154,0.028018875,0.0,0.03837129,0.008760214,0.0,0.0,0.0
layer_27,0.05799286,0.012252501,0.0,0.0,0.055617467,0.079144485,0.0,0.0,0.008339637,0.0,0.015932897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08305401,0.1250237,0.014087365,0.100622885,0.0,0.02467081
