,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,100,6,174,0,319,3,8,1,24,29,276,191,1,21,95,188,8,3,116,1,0,155,7,55
layer_1,44,126,0,3,20,0,0,0,2,3,0,389,434,122,169,5,7,74,1,101,265,2,16,335
layer_2,82,53,9,71,4,0,0,0,0,4,7,0,1,359,0,0,11,1,0,210,0,11,0,1
layer_3,0,0,4,55,1,2,7,344,337,59,66,61,0,72,1,5,6,0,0,5,1,4,0,0
layer_4,0,1,202,319,5,173,0,1,5,12,0,3,0,16,90,3,128,0,2,13,181,29,0,19
layer_5,0,262,35,21,21,7,4,27,47,146,0,2,8,12,0,0,296,3,2,0,0,0,388,140
layer_6,374,37,0,1,2,0,28,1,15,26,0,1,11,184,7,165,4,20,352,9,6,15,256,9
layer_7,16,1,10,27,0,86,4,204,0,0,3,31,2,2,177,174,2,0,2,3,0,31,2,19
layer_8,0,20,0,2,117,11,1,2,0,14,3,0,1,57,0,2,39,5,267,20,8,0,24,0
layer_9,0,34,1,7,0,0,30,10,0,0,0,0,17,0,7,3,115,60,9,0,72,0,1,0
layer_10,4,31,5,0,0,6,6,22,6,15,45,4,0,66,0,4,0,2,3,6,4,6,9,2
layer_11,4,1,0,13,2,3,0,0,10,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_13,57,31,9,3,42,5,1,0,1,6,0,352,189,13,54,3,8,46,9,150,21,10,4,207
layer_14,19,35,0,22,0,0,2,4,0,1,2,0,32,179,0,1,5,1,0,16,0,15,5,0
layer_15,2,0,4,205,18,1,15,177,161,28,6,16,0,6,1,7,14,0,1,1,3,4,0,0
layer_16,0,0,192,130,3,64,0,0,17,3,0,0,6,16,60,0,19,0,3,30,185,11,0,2
layer_17,0,144,37,15,21,6,1,17,30,110,0,19,7,12,0,0,188,9,2,0,0,0,260,116
layer_18,132,17,2,3,2,0,24,1,19,19,3,2,8,34,4,80,2,34,254,7,10,6,99,6
layer_19,6,0,3,37,0,32,1,75,0,0,2,32,0,0,139,45,0,0,33,1,0,4,0,15
layer_20,0,9,0,40,31,5,11,4,0,0,0,0,1,3,1,0,20,3,37,36,1,0,5,3
layer_21,0,14,3,0,0,0,65,9,0,1,13,0,23,0,6,0,6,1,18,1,28,0,1,0
layer_22,0,4,38,0,0,38,63,4,31,23,5,1,0,5,0,16,0,5,6,4,3,63,12,1
layer_23,111,1,0,15,3,0,5,10,4,9,0,3,14,2,9,1,2,3,1,24,0,3,1,0
