,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,75,121,64,237,209,63,75,282,86,64,64,66
layer_1,272,227,110,58,59,67,59,59,58,58,112,72
layer_2,300,58,371,381,135,289,59,113,306,164,103,58
layer_3,58,64,392,130,58,58,261,261,315,60,58,88
layer_4,84,84,58,78,58,68,61,133,59,58,58,395
layer_5,58,58,66,58,91,58,79,58,58,58,58,58
layer_6,102,58,58,58,68,58,58,58,71,58,58,59
layer_7,296,58,58,58,59,58,58,58,58,58,58,58
layer_8,58,58,59,58,58,58,60,69,58,58,58,58
layer_9,58,58,58,74,58,58,58,58,96,58,58,58
layer_10,58,58,58,58,58,58,58,58,58,75,58,58
layer_11,63,58,58,58,58,60,58,58,105,58,58,58
