,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,47,47,42,63,65,28,32,72,64,58,50,41
layer_1,78,68,96,29,42,35,27,45,30,29,90,30
layer_2,56,29,55,49,38,65,29,66,55,99,95,29
layer_3,29,30,46,30,29,29,63,80,43,29,29,37
layer_4,29,30,29,49,29,29,30,53,27,29,29,50
layer_5,29,29,31,29,27,29,28,29,29,29,29,29
layer_6,33,29,29,29,30,29,29,29,29,29,29,29
layer_7,22,29,29,29,29,29,29,29,29,29,29,29
layer_8,29,29,29,29,29,29,35,29,29,29,29,29
layer_9,29,29,29,30,29,29,29,29,28,29,29,29
layer_10,29,29,29,29,29,29,29,29,29,29,29,29
layer_11,30,29,29,29,29,31,29,29,43,29,29,29
