,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,458,0,0,0,0,519,47,103,0,203,0,0
layer_1,0,8,0,10,0,0,1,1,0,2,1,0
layer_2,2,0,3,0,0,0,0,0,0,3,3,4
layer_3,0,1,0,0,1,0,0,0,2,0,0,12
layer_4,0,429,0,0,0,0,78,0,0,0,0,0
layer_5,0,2,0,0,11,0,0,19,0,0,0,0
layer_6,0,5,0,100,0,0,0,0,0,6,0,26
layer_7,10,0,0,2,133,2,0,0,9,0,0,30
layer_8,10,5,36,30,9,5,20,80,1,0,0,0
layer_9,0,0,0,197,0,0,0,0,0,0,0,0
layer_10,1,14,18,0,0,33,5,1,0,12,0,18
layer_11,13,17,5,0,0,6,3,22,7,0,0,2
