,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,43,0,10,27,11,10,17,8,30,12,17,5,5,6,12,63,18,48,60,6,18,6,0,0,69,67,40,13,2,68,4,0
layer_1,63,6,65,20,11,20,38,14,4,13,12,59,19,18,47,72,58,1,1,68,9,24,9,33,69,34,9,68,24,32,18,44
layer_2,5,6,5,7,8,5,5,7,11,24,14,5,22,5,7,8,5,12,5,5,6,5,5,8,7,14,9,7,6,10,5,5
layer_3,5,13,40,5,6,14,5,6,8,5,10,5,8,5,13,6,5,5,5,8,5,5,4,5,6,5,10,11,7,5,16,7
layer_4,13,10,14,6,8,31,21,5,6,6,19,41,10,0,11,16,13,21,7,6,10,3,18,3,6,30,15,18,8,2,6,14
layer_5,45,11,14,18,14,19,5,15,9,7,5,11,15,5,10,62,43,23,13,25,13,5,31,19,12,18,4,12,4,13,12,20
layer_6,2,29,14,63,39,34,13,16,27,9,38,7,8,17,10,16,7,8,15,52,15,11,19,8,17,19,59,23,10,20,7,3
layer_7,16,18,12,2,9,10,12,6,5,20,8,23,5,11,12,18,10,6,25,26,22,10,4,3,40,47,8,17,10,15,15,7
layer_8,18,22,33,9,4,2,14,20,8,15,18,23,15,19,4,8,58,8,6,23,19,15,10,8,7,14,7,30,29,44,9,7
layer_9,22,22,25,13,1,28,24,13,20,7,29,40,15,12,26,26,31,16,9,15,11,23,18,9,9,14,28,68,20,16,22,17
layer_10,13,1,13,58,5,27,11,16,12,34,8,10,13,16,11,28,10,54,8,10,18,6,38,18,8,64,8,25,59,8,14,21
layer_11,25,33,11,6,11,5,26,9,26,9,15,5,13,32,13,7,23,11,15,5,28,39,12,4,11,26,15,34,28,12,8,11
layer_12,29,9,1,7,7,5,13,16,40,17,11,8,9,9,9,14,8,20,22,19,22,8,17,19,24,14,8,50,19,32,15,43
layer_13,19,7,27,14,6,6,28,15,29,12,10,6,38,13,14,15,20,29,18,21,13,22,4,18,8,27,9,21,18,53,11,10
layer_14,11,10,41,15,8,39,7,12,21,10,25,18,29,14,16,25,25,8,15,7,15,11,52,15,15,22,16,8,7,22,21,14
layer_15,20,20,10,30,11,12,24,18,19,26,6,53,15,17,9,11,19,16,18,8,13,10,22,6,25,21,0,8,16,32,28,7
layer_16,17,13,24,10,23,9,35,35,13,12,24,21,8,13,5,27,45,8,10,14,35,29,4,25,24,16,30,13,14,11,7,10
layer_17,6,15,7,12,10,7,3,13,6,8,21,8,11,8,3,15,9,18,6,26,15,11,1,1,33,9,0,8,10,14,22,4
layer_18,31,13,65,11,28,30,38,44,19,15,10,19,18,2,12,10,12,12,1,6,22,11,8,22,8,14,29,30,28,11,14,12
layer_19,7,21,28,12,20,52,12,0,8,8,8,7,7,9,10,13,36,1,12,12,5,0,10,10,14,25,0,18,15,4,9,13
layer_20,3,8,12,22,13,21,5,21,3,3,9,12,15,54,12,29,5,2,39,7,50,16,2,19,7,3,2,1,13,2,2,11
layer_21,14,8,6,7,4,5,8,6,11,3,16,8,14,49,32,16,3,2,27,7,2,16,6,12,8,30,8,2,7,11,5,22
layer_22,2,18,5,14,32,0,7,14,18,14,6,30,0,4,5,18,19,18,0,8,4,39,8,7,4,49,37,10,0,9,10,8
layer_23,15,32,2,18,33,27,3,12,17,11,5,4,2,12,5,6,0,10,16,12,12,5,1,0,1,7,0,10,4,3,6,10
layer_24,1,46,7,3,10,2,7,11,14,8,19,5,8,0,31,7,8,20,35,1,14,13,5,7,17,3,15,18,9,5,7,0
layer_25,18,13,0,6,28,11,3,4,4,5,8,8,3,9,18,1,10,7,0,14,10,15,21,2,5,14,20,5,16,0,6,14
layer_26,9,10,9,2,27,7,47,15,9,7,9,0,11,61,32,30,10,27,68,2,3,25,2,7,8,15,12,12,7,16,59,4
layer_27,6,5,41,5,26,8,8,49,0,70,5,2,67,2,0,33,39,60,10,4,16,3,2,1,39,18,0,2,4,10,3,0
layer_28,52,5,16,2,7,2,0,9,5,15,21,1,0,53,11,17,0,10,6,0,18,8,1,22,44,47,16,7,47,0,0,61
layer_29,12,1,6,2,19,59,5,66,12,13,49,8,6,18,63,29,3,3,37,12,2,13,3,63,7,38,8,5,3,21,9,23
layer_30,35,0,70,1,17,18,8,18,3,21,29,52,69,59,42,0,64,26,22,70,6,3,16,2,9,1,52,67,3,0,3,62
layer_31,6,0,5,0,43,0,7,0,1,0,15,2,10,3,0,3,0,1,1,1,2,2,1,6,1,0,2,34,0,5,9,10
