,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,57,0,25,47,21,26,4,22,45,23,20,16,26,14,25,68,29,40,61,56,38,22,2,2,84,55,41,46,10,83,16,0
layer_1,82,16,79,39,33,40,69,18,13,29,54,80,38,59,60,72,83,2,23,68,29,48,12,39,60,52,29,75,51,61,47,56
layer_2,14,18,16,23,14,15,18,16,16,15,11,16,14,12,18,18,17,11,15,16,14,14,15,21,13,24,19,16,18,16,12,13
layer_3,20,20,19,12,12,14,15,17,20,19,14,13,15,16,16,14,15,18,16,13,14,17,22,14,13,18,22,25,16,15,26,25
layer_4,32,21,41,19,24,46,16,12,20,27,32,14,21,10,32,16,28,28,32,32,33,20,24,19,23,21,34,42,21,15,22,21
layer_5,56,24,17,51,44,38,16,28,21,23,15,19,27,18,23,68,33,22,19,20,22,19,27,33,16,26,13,23,15,17,16,36
layer_6,27,39,23,44,72,27,61,34,38,18,31,25,15,53,22,25,21,13,27,42,28,28,35,30,27,39,25,41,31,54,28,28
layer_7,23,29,26,13,20,19,21,16,25,23,20,21,19,22,21,31,28,18,34,47,32,24,17,37,17,55,20,43,24,24,16,20
layer_8,34,45,26,57,28,16,23,50,44,43,16,37,42,45,17,20,61,28,21,47,52,17,23,31,33,29,26,24,47,62,41,23
layer_9,38,51,27,20,3,43,53,22,32,18,32,30,44,21,55,44,35,22,33,29,34,51,41,16,25,19,47,84,32,41,30,36
layer_10,17,5,34,76,17,47,25,34,34,39,19,24,47,58,30,47,29,73,18,34,33,18,55,56,26,61,26,69,61,17,45,42
layer_11,55,46,23,17,20,18,9,19,46,27,44,15,39,44,22,23,54,20,26,18,53,22,25,36,16,36,35,34,47,40,21,34
layer_12,44,25,14,23,11,22,26,22,63,31,34,26,22,24,17,29,20,25,37,28,35,21,32,39,16,20,27,57,28,51,29,61
layer_13,51,45,38,28,28,0,47,38,62,24,47,24,69,32,24,37,50,46,26,57,41,24,14,33,21,34,36,42,50,55,34,25
layer_14,5,23,27,28,24,29,44,32,65,21,48,32,45,32,36,32,43,20,28,22,17,40,65,29,38,46,26,31,19,42,52,28
layer_15,38,28,30,44,34,26,43,15,16,51,22,75,34,16,20,30,36,48,26,26,39,6,21,20,55,35,0,28,43,50,51,15
layer_16,41,26,23,24,26,29,28,46,34,28,31,67,40,17,9,37,38,22,35,24,33,12,13,31,38,18,33,22,43,24,21,17
layer_17,18,26,17,11,33,11,15,18,20,13,35,18,49,16,2,40,42,21,20,49,21,12,12,1,52,44,28,29,13,15,17,19
layer_18,31,23,42,26,50,42,48,20,20,31,17,35,31,2,14,20,22,18,14,15,33,26,19,54,21,27,23,33,60,19,25,22
layer_19,25,26,51,17,28,29,13,14,23,21,17,28,41,9,23,27,25,15,18,33,20,14,15,21,22,31,13,18,23,6,13,20
layer_20,16,16,29,12,40,19,13,16,15,3,9,16,18,70,24,30,5,21,62,15,36,42,45,23,9,24,5,17,13,17,16,24
layer_21,28,18,16,25,14,17,15,38,22,11,27,11,15,37,53,22,19,13,26,12,14,16,59,15,15,60,15,14,19,19,20,33
layer_22,12,21,12,22,31,3,17,32,40,21,22,32,0,11,10,31,18,34,7,14,17,16,22,19,13,72,27,16,11,15,21,21
layer_23,23,71,14,13,41,37,12,17,23,53,32,7,12,12,14,12,14,24,15,19,18,15,6,11,7,20,11,32,10,9,22,23
layer_24,8,58,10,19,20,35,18,29,24,15,13,24,15,0,57,21,20,23,56,8,36,11,14,24,35,7,22,6,12,20,19,11
layer_25,40,14,6,27,55,44,21,15,15,25,13,56,16,28,35,13,47,20,6,23,10,25,46,20,19,27,27,17,32,2,9,29
layer_26,24,19,23,25,29,6,58,37,10,21,27,8,63,59,55,56,15,45,86,3,47,45,22,23,28,28,23,31,21,23,78,10
layer_27,6,9,76,15,61,20,41,65,0,96,12,10,84,8,12,33,50,57,15,10,22,11,8,9,51,17,7,12,30,22,14,12
layer_28,79,10,11,21,10,9,27,43,13,55,45,13,13,65,32,12,14,22,16,9,64,18,8,49,46,68,31,11,80,9,4,90
layer_29,30,8,56,8,16,83,9,90,14,34,67,8,22,16,75,28,8,16,52,23,10,31,9,68,28,60,29,15,21,25,15,34
layer_30,47,16,87,6,41,21,31,28,12,31,21,76,93,81,23,8,81,24,38,81,10,18,26,26,28,16,90,86,10,10,6,86
layer_31,10,15,29,11,50,1,24,18,12,12,26,4,12,16,10,6,12,8,10,16,11,20,13,16,0,14,13,13,16,21,20,9
