,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,32,25,2,2,31,9,18,25,80,23,12,36
layer_1,42,4,33,22,4,82,68,32,38,46,14,18
layer_2,1,10,33,34,43,26,2,39,40,0,39,64
layer_3,5,21,45,78,33,0,42,0,11,12,40,6
layer_4,37,37,46,4,33,65,28,11,43,41,22,5
layer_5,29,16,5,31,51,10,16,1,17,9,16,46
layer_6,17,18,29,13,22,11,21,43,42,17,35,8
layer_7,18,22,19,4,21,27,17,3,5,14,36,3
layer_8,45,43,15,38,36,35,38,53,38,50,50,36
layer_9,15,21,38,9,47,40,56,37,9,45,56,46
layer_10,17,7,36,43,7,7,15,15,39,5,22,36
layer_11,56,53,33,38,42,36,37,31,41,49,26,36
