,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,1,14,10,8,18,24,17,23,32,17,18,19,14,25,45,14,12,18,9,18,30,27,15,16,13,9,9,9,7
layer_1,20,20,15,22,34,38,26,14,12,13,26,52,19,24,12,17,52,20,27,8,51,44,15,12,26,13,36,22,20,10,33,10
layer_2,13,12,12,13,13,18,19,12,10,13,17,13,20,14,15,22,12,12,13,12,14,13,15,15,12,15,13,12,13,13,10,14
layer_3,21,14,13,14,13,14,14,15,16,13,14,15,19,16,12,12,13,10,8,12,14,14,18,13,13,14,14,16,16,19,15,14
layer_4,12,14,12,12,12,14,14,12,18,13,20,12,9,13,12,21,19,15,14,21,18,13,18,13,14,21,12,21,15,12,15,13
layer_5,16,19,12,15,24,23,22,22,17,12,14,13,15,13,13,12,11,14,14,12,21,18,18,12,21,15,12,18,15,15,15,12
layer_6,13,14,13,12,13,17,13,13,12,24,14,12,17,18,23,15,14,14,12,17,16,14,15,15,18,13,17,12,17,21,11,16
layer_7,12,14,15,18,13,8,15,13,13,14,18,12,13,12,12,13,12,13,13,15,15,17,15,17,19,14,17,16,12,13,14,13
layer_8,14,13,19,12,12,15,12,16,12,16,14,15,19,17,20,13,17,13,13,14,19,14,12,20,12,12,13,15,18,13,16,17
layer_9,14,18,14,17,12,14,12,12,19,21,20,12,15,12,18,14,14,16,16,20,17,12,12,13,17,16,12,15,21,15,12,16
layer_10,12,19,14,13,14,15,18,14,13,12,15,12,12,12,13,15,12,17,14,15,12,15,15,12,16,12,14,12,17,18,19,18
layer_11,16,13,16,16,16,16,15,20,15,13,18,13,15,18,15,17,14,19,14,18,14,12,17,15,14,13,12,19,14,17,18,15
layer_12,12,13,22,20,16,16,16,15,13,17,14,13,11,13,23,14,15,13,20,12,25,14,14,13,16,23,17,15,15,15,20,16
layer_13,15,16,17,16,12,16,14,13,17,17,16,13,12,18,15,16,17,17,17,14,12,22,12,14,14,13,14,13,25,14,16,15
layer_14,13,12,12,12,19,15,13,12,14,16,21,15,18,21,14,13,14,16,16,14,14,18,17,18,14,18,7,16,16,16,15,12
layer_15,14,14,13,12,18,18,21,17,16,17,21,18,15,17,17,13,15,12,18,15,13,16,19,15,21,19,21,19,12,14,12,13
layer_16,18,14,18,16,12,18,13,12,18,12,15,9,17,14,12,14,14,13,18,18,13,14,12,12,14,13,15,18,21,12,23,16
layer_17,20,21,15,17,15,17,22,13,15,20,16,15,13,18,15,14,13,12,15,18,13,13,13,21,14,12,13,13,16,14,13,20
layer_18,13,15,17,13,15,15,11,12,14,14,12,15,13,15,22,12,13,14,13,16,12,16,14,14,15,14,12,13,16,12,18,14
layer_19,12,17,16,22,12,12,12,12,22,16,13,14,13,15,17,15,16,15,17,14,14,14,12,19,15,15,11,15,12,12,12,14
layer_20,21,16,15,16,12,10,25,12,14,14,13,14,16,19,20,12,12,12,14,12,13,17,11,16,13,17,16,12,11,11,12,12
layer_21,12,20,16,17,11,14,14,12,20,11,9,13,16,12,18,13,12,13,14,17,12,14,11,17,13,13,14,17,11,12,11,13
layer_22,16,13,16,14,16,12,17,14,12,13,13,14,12,13,14,15,8,11,9,11,10,12,10,13,12,13,12,13,14,13,14,13
layer_23,15,6,14,13,16,12,12,12,12,17,12,10,12,14,12,13,11,11,12,14,12,14,12,10,16,16,15,13,12,10,8,9
layer_24,12,12,10,16,12,12,12,14,12,11,12,15,15,13,12,12,15,13,16,12,12,13,13,13,14,12,17,21,8,10,7,11
layer_25,17,12,13,15,14,15,17,13,16,14,12,14,16,14,18,16,15,13,15,14,8,9,10,7,9,13,12,12,12,13,10,11
layer_26,16,20,15,17,18,14,16,13,12,15,19,18,16,16,17,16,16,13,15,11,12,9,12,12,12,12,10,17,15,13,13,17
layer_27,10,11,12,9,20,17,17,21,9,10,7,13,15,15,21,1,13,12,13,13,17,19,16,16,14,14,11,17,14,8,16,16
layer_28,13,13,9,11,9,8,10,9,10,10,10,10,15,16,15,16,15,14,11,11,13,10,12,13,18,12,10,18,12,11,10,10
layer_29,8,7,11,9,9,12,10,13,10,10,9,9,11,5,13,12,18,14,16,14,23,18,15,15,9,14,8,8,20,11,19,17
layer_30,13,11,10,11,10,14,21,17,17,9,6,24,19,14,15,18,31,21,7,27,16,21,15,12,10,24,10,10,12,21,18,18
layer_31,12,10,6,22,26,2,13,17,12,13,13,38,20,39,0,15,24,15,11,20,28,19,15,10,9,13,12,24,22,15,17,29
