,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,123.0,3.0,161.0,50.0,73.0,51.0,105.0,0.0,157.0,113.0,36.0,16.0
layer_1,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,5.0,1.0,0.0,73.0
layer_2,13.0,0.0,53.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
layer_3,0.0,0.0,0.0,0.0,30.0,1.0,0.0,3.0,2.0,28.0,0.0,0.0
layer_4,16.0,0.0,59.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,86.0,9.0
layer_5,4.0,0.0,146.0,0.0,0.0,0.0,18.0,5.0,0.0,6.0,6.0,15.0
layer_6,69.0,0.0,0.0,7.0,0.0,61.0,15.0,6.0,0.0,12.0,0.0,0.0
layer_7,36.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
layer_8,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,4.0
layer_9,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,7.0,0.0,1.0,0.0
layer_10,0.0,0.0,0.0,0.0,2.0,16.0,0.0,2.0,4.0,0.0,2.0,0.0
layer_11,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
