,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,4.9135075,4.750293,1.0138072,2.4058638,4.848211,3.8387592,4.630905,4.396045,5.6940117,3.8602045,1.6896347,4.123966
layer_1,1.7306879,0.30052873,2.0550346,1.4349606,0.18474919,1.5812255,0.14680137,3.7953236,2.722539,2.183604,1.832964,1.7181288
layer_2,0.0001461133,1.1537107,0.7657062,2.3028767,1.8568311,1.240589,0.6756669,3.2140744,1.174315,0.00013857034,1.8483558,2.3326342
layer_3,0.037860062,2.3368878,1.0674889,1.8956039,2.6043673,0.10184006,0.82669127,1.4455953,2.2084942,0.22962216,2.332399,1.5521839
layer_4,2.604686,3.4579344,0.24080858,0.106991336,2.75396,1.118322,1.8671468,0.5439349,1.3534806,2.4331982,1.5626488,0.2959614
layer_5,0.8410408,0.31352735,0.984833,0.98524165,2.2439191,0.73037916,0.3318077,0.15440643,1.2901783,0.12686722,0.5930636,0.35804483
layer_6,0.67481124,0.53905475,0.9196396,0.18303946,1.8130277,1.9234087,0.226346,1.3550162,0.9097299,0.63271064,0.8443056,0.28192884
layer_7,1.2724373,0.47604433,0.36355165,0.13681239,0.1388063,2.6515021,0.15579562,0.08355277,1.0179454,0.60852194,1.0552149,0.33909214
layer_8,0.22815545,1.5286129,0.33141148,0.89309734,0.28524312,0.4109295,0.28936785,2.32079,1.5311693,2.0267973,3.0807319,1.4241161
layer_9,0.9177837,1.1584054,1.0481416,0.7840373,0.8560028,2.7106624,0.82446665,2.8366199,3.2701318,0.8310533,1.1858189,1.971611
layer_10,2.0627751,0.4838986,1.9912813,1.3701292,1.6327145,0.43091094,1.4572468,0.67317826,2.7528367,0.80465037,1.9924403,1.057256
layer_11,0.63274425,0.8805707,2.7535791,0.71185464,1.1333276,2.7023082,1.0577607,0.8035314,3.2623296,2.0001385,0.7437793,0.96268505
