,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,5,4,3,3,1,11,23,3,1,18,0,29,10,19,3,15
layer_1,0,9,0,0,1,0,0,30,2,2,4,2,4,11,1,10
layer_2,0,12,2,2,3,1,10,15,2,2,4,15,4,2,1,2
layer_3,9,2,12,2,7,17,0,4,5,5,1,0,3,4,7,5
layer_4,6,21,3,3,33,14,63,6,5,38,5,0,6,6,11,13
layer_5,9,8,26,6,5,11,19,5,20,4,13,6,5,5,5,6
layer_6,13,9,1,14,13,7,27,10,8,6,5,5,5,5,5,5
layer_7,6,18,8,37,1,10,6,21,9,5,4,3,5,5,5,4
layer_8,8,3,18,25,6,17,18,3,23,6,5,5,5,5,5,5
layer_9,10,16,3,9,29,5,7,13,6,5,5,5,6,5,5,5
layer_10,18,28,7,8,19,15,24,9,3,12,5,8,5,5,5,5
layer_11,7,14,8,12,11,39,8,7,6,5,5,5,5,5,5,5
layer_12,24,8,10,13,5,8,13,14,6,10,5,6,5,5,5,5
layer_13,7,11,17,21,8,11,7,13,11,7,9,5,5,5,5,5
layer_14,21,5,8,14,7,11,10,6,5,7,5,5,5,5,5,5
layer_15,4,11,6,6,6,7,20,6,6,5,6,6,6,6,5,5
layer_16,11,11,7,7,5,8,6,10,5,6,5,5,5,5,5,5
layer_17,1,11,7,11,4,8,5,27,7,6,5,5,5,5,5,5
layer_18,2,2,8,13,5,6,5,5,5,6,5,5,5,5,5,5
layer_19,0,2,6,6,5,9,5,5,5,5,6,5,5,5,5,5
layer_20,1,17,4,5,5,6,5,6,5,5,4,5,5,5,5,5
layer_21,1,7,5,6,5,6,5,6,5,5,5,5,5,5,22,5
layer_22,0,5,24,6,5,1,4,11,5,5,6,5,2,5,5,3
layer_23,0,0,1,1,4,2,5,0,4,0,4,4,7,4,10,6
