,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,128,17,192,172,12,143,9,43,23,81,78,9,106,56,21,56
layer_1,7,219,222,210,98,22,50,53,19,16,19,31,16,17,12,13
layer_2,53,235,229,162,109,40,122,8,51,31,25,21,38,20,18,19
layer_3,337,79,178,131,218,245,126,11,53,24,37,23,22,6,9,7
layer_4,165,134,14,295,205,179,16,35,69,133,15,24,12,16,20,9
layer_5,141,121,378,135,34,45,14,30,7,7,11,7,7,7,7,7
layer_6,398,68,131,76,5,23,25,12,7,7,7,7,12,7,7,63
layer_7,156,172,10,109,4,69,6,7,100,7,7,7,7,7,7,7
layer_8,182,6,208,37,6,7,15,7,11,20,9,12,7,7,7,10
layer_9,215,227,45,6,169,121,6,11,28,7,7,7,51,8,8,7
layer_10,191,136,15,7,13,8,9,62,8,19,8,13,7,7,8,8
layer_11,41,113,197,17,10,29,127,20,13,7,8,7,7,8,8,7
layer_12,186,108,12,17,20,18,24,24,8,7,7,7,7,7,7,7
layer_13,131,182,47,42,15,11,15,8,14,10,9,7,8,7,7,7
layer_14,73,22,27,70,50,17,46,18,8,9,7,7,8,11,7,9
layer_15,81,116,12,84,15,9,63,9,10,8,9,10,10,9,7,9
layer_16,178,165,55,17,17,36,9,10,8,7,7,7,7,7,7,7
layer_17,13,86,39,16,17,15,35,38,8,7,7,7,7,7,7,7
layer_18,74,62,27,132,48,10,12,11,12,10,7,7,7,7,7,7
layer_19,26,31,90,9,7,17,17,7,8,8,7,7,7,7,7,7
layer_20,26,141,86,10,12,12,10,13,9,7,8,7,7,7,7,7
layer_21,16,124,22,10,7,13,9,7,13,9,8,7,7,7,21,8
layer_22,13,53,107,6,42,12,19,34,9,12,9,8,32,7,8,5
layer_23,6,2,82,8,1,7,18,10,5,0,15,8,5,7,4,8
