,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,276,92,235,195,35,99,55,26,13,84,30,29,72,26,1,23
layer_1,184,246,241,167,157,106,110,50,71,57,61,65,61,51,80,60
layer_2,108,210,184,151,124,97,124,48,69,56,70,51,80,63,74,55
layer_3,144,128,177,245,106,51,136,56,63,80,78,51,70,48,58,39
layer_4,269,166,14,149,96,117,61,74,56,73,56,78,53,68,56,71
layer_5,254,106,145,81,75,46,45,46,46,44,45,44,44,44,44,44
layer_6,165,247,84,59,59,38,55,44,44,44,44,43,44,44,44,44
layer_7,305,137,73,84,41,133,50,44,52,41,44,44,44,44,44,40
layer_8,321,35,109,80,52,51,44,47,45,44,49,44,44,44,44,44
layer_9,272,141,36,61,54,52,46,44,44,44,44,44,44,44,44,44
layer_10,163,171,45,67,50,44,45,45,43,45,44,44,44,44,44,44
layer_11,150,98,84,66,44,43,44,44,44,44,44,44,44,44,44,44
layer_12,133,122,58,71,52,48,44,47,44,45,44,44,44,44,44,44
layer_13,153,150,53,58,45,44,44,45,44,44,43,44,44,44,44,44
layer_14,52,140,49,54,48,54,44,44,44,44,44,44,45,44,44,44
layer_15,98,215,57,56,43,44,49,44,45,44,45,44,44,44,44,44
layer_16,257,127,44,54,45,64,44,44,44,44,44,44,44,44,44,44
layer_17,105,77,62,36,61,48,52,61,44,44,45,44,44,44,44,44
layer_18,162,88,42,74,74,49,45,44,45,44,44,44,44,44,45,44
layer_19,55,64,85,45,44,61,66,44,44,44,44,44,47,44,44,44
layer_20,71,78,56,44,50,50,46,42,47,44,47,44,44,44,44,44
layer_21,16,229,48,43,42,18,36,44,46,45,44,45,44,44,46,30
layer_22,19,35,24,26,125,46,46,54,44,42,44,45,74,44,46,36
layer_23,7,1,131,1,12,7,42,7,10,0,42,47,43,43,25,61
