,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,577.9574,17.704798,525.5499,94.39578,404.71008,27.313257,546.2273,1314.1732,629.04504,596.0014,439.00504,478.92603
layer_1,1161.1615,1203.4321,860.8831,460.94418,711.4635,554.73206,520.7298,532.1513,594.06445,567.2511,557.2269,114.7441
layer_2,1576.7544,454.7225,1468.97,1697.6543,972.3988,1589.3643,877.1163,685.129,1373.4846,1080.683,861.6206,621.14264
layer_3,356.63007,1093.1929,2157.4495,927.9604,439.18277,501.33627,1239.3608,1412.6107,1735.3652,757.10675,697.52216,1104.958
layer_4,981.41833,1137.826,471.74918,861.3531,477.68127,1149.9058,822.80566,743.03326,490.22882,660.31335,407.06335,1885.3378
layer_5,425.37332,369.63022,810.3954,747.4985,998.5771,380.19662,1127.3488,400.01865,453.85104,421.7469,401.0649,447.56033
layer_6,1298.1371,419.32233,472.6341,473.73508,628.675,600.5714,452.13016,536.1908,835.2133,371.637,391.98535,765.6696
layer_7,2171.4155,379.866,371.55316,492.70184,537.94885,489.75964,401.48996,387.10474,599.9231,497.9881,371.95953,387.4347
layer_8,421.35062,384.47842,412.9637,386.45758,389.2033,675.1008,446.93512,1226.7417,404.56177,389.77664,512.5142,496.0859
layer_9,375.60553,372.4293,373.2023,846.7218,385.84076,391.63873,374.01648,423.8393,670.40643,370.73578,562.5499,385.97784
layer_10,382.43353,385.05383,382.6609,377.7884,390.38263,605.48016,369.7833,422.70422,401.12653,1339.128,397.24207,388.83487
layer_11,499.21603,386.6612,378.64276,459.04514,418.03488,438.84262,395.2092,418.81943,397.3333,382.43582,446.82422,423.2655
