,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,112,1,161,22,14,4,20,221,92,1,92,0
layer_1,15,51,84,1,157,11,49,2,3,60,51,17
layer_2,2,0,323,8,0,32,0,40,13,59,0,10
layer_3,317,0,14,62,2,0,29,0,3,154,0,2
layer_4,56,232,6,394,69,56,58,47,66,41,110,42
layer_5,1,0,0,2,0,0,0,0,7,0,104,45
layer_6,0,89,13,58,0,0,0,0,12,306,34,14
layer_7,25,30,1,199,4,10,4,2,0,0,4,0
layer_8,0,1,2,0,325,29,1,4,379,0,13,78
layer_9,0,22,1,0,0,48,13,4,104,0,0,103
layer_10,22,2,374,40,16,85,12,1,61,150,57,156
layer_11,99,109,176,39,75,28,48,6,96,0,180,358
