,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,33,0,37,0,0,34,21,0,7,10,12,21
layer_1,7,56,0,13,2,5,1,4,8,14,51,3
layer_2,0,13,0,0,4,0,14,0,8,0,0,4
layer_3,3,0,7,64,16,56,9,0,80,6,0,0
layer_4,2,0,22,3,48,164,1,5,1,1,55,4
layer_5,26,0,15,0,0,59,0,0,0,0,0,31
layer_6,9,1,175,5,0,47,41,3,9,1,6,14
layer_7,5,0,0,37,34,0,0,5,0,0,0,0
layer_8,156,0,85,0,3,124,0,0,8,0,3,20
layer_9,0,3,0,0,0,0,0,0,10,0,0,0
layer_10,14,16,19,22,26,19,18,15,78,15,19,16
layer_11,10,8,1,17,0,48,100,152,13,76,92,1
