,0,1,2,3,4,5,6,7,8,9,10,11
0,0.012812691,0.0018303844,0.0067114094,0.0,0.012202563,0.021964613,0.0036607687,0.0,0.0067114094,0.026845638,0.014032947,0.010982307
1,0.0,0.0,0.0,0.0,0.0,0.0024405124,0.0,0.0,0.0006101281,0.0,0.0,0.015863331
2,0.004270897,0.0,0.0036607687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0006101281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0018303844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004270897,0.0
5,0.0,0.0,0.0061012814,0.0006101281,0.0,0.0,0.0,0.0,0.0006101281,0.0,0.0012202562,0.0
6,0.0024405124,0.0,0.0,0.0,0.0,0.0061012814,0.015253203,0.0,0.0,0.0,0.0,0.0
7,0.0012202562,0.0,0.0,0.0,0.0012202562,0.0,0.0,0.0,0.0,0.0030506407,0.0,0.0
8,0.0,0.0,0.0024405124,0.0,0.0,0.0,0.0,0.0,0.0006101281,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.011592435,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0006101281,0.0006101281,0.0,0.004881025,0.0012202562,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0006101281,0.0012202562,0.0,0.0,0.0,0.0,0.0,0.0012202562,0.0
