,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,62,74,59,54,56,81,102,89,37,36,67,26,57,120,76,78
layer_1,121,21,68,26,105,21,112,26,82,118,48,95,57,50,78,27
layer_2,68,80,48,87,39,118,93,96,80,59,43,121,109,20,20,62
layer_3,3,36,4,3,13,121,3,4,3,3,16,3,5,4,3,5
layer_4,3,3,9,3,3,30,3,53,3,3,3,9,3,3,101,6
layer_5,44,14,3,3,4,66,5,3,4,3,3,3,4,7,5,18
layer_6,30,96,3,3,8,20,3,3,4,3,3,3,5,3,14,3
layer_7,6,75,9,5,4,3,3,14,5,3,3,38,3,3,6,3
layer_8,3,3,2,7,11,9,14,5,3,4,3,11,19,4,8,20
layer_9,15,3,4,6,2,88,3,13,4,50,11,3,3,22,19,3
layer_10,3,3,10,16,23,4,4,3,3,8,4,46,6,3,4,3
layer_11,3,12,3,12,23,7,3,6,9,4,0,94,20,10,15,3
layer_12,3,3,6,3,3,3,3,3,3,3,3,6,13,4,5,3
layer_13,5,4,3,3,3,2,3,7,3,5,8,3,67,3,3,10
layer_14,4,2,3,3,5,3,3,7,3,51,3,8,6,4,3,5
layer_15,3,16,2,2,3,3,3,3,8,3,4,12,4,16,28,3
layer_16,4,3,3,11,6,3,7,3,3,4,4,3,3,3,3,9
layer_17,5,3,17,3,3,3,4,3,5,3,5,6,3,9,4,3
layer_18,3,3,3,3,3,3,4,3,3,23,3,23,3,3,3,3
layer_19,3,3,7,3,3,5,3,3,3,3,3,3,4,3,4,4
layer_20,3,3,3,79,3,9,3,3,3,3,3,29,3,3,71,3
layer_21,3,3,3,3,3,5,3,3,3,3,3,3,32,3,3,3
layer_22,3,3,3,3,3,3,0,3,3,3,3,3,5,3,3,3
layer_23,3,8,3,3,3,8,3,3,2,3,5,3,4,3,4,3
layer_24,3,3,5,4,4,3,3,14,4,3,3,3,29,3,3,3
layer_25,3,3,3,6,8,3,8,3,3,3,3,3,3,11,3,3
layer_26,4,2,3,3,3,3,3,4,1,3,13,3,4,3,3,9
layer_27,3,2,3,29,16,31,3,16,3,3,3,3,1,3,3,3
