,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,106.0,1.0,54.0,20.0,6.0,0.0,0.0,63.0,48.0,21.0,34.0,2.0
layer_1,16.0,65.0,3.0,13.0,0.0,0.0,6.0,37.0,0.0,135.0,0.0,0.0
layer_2,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,57.0,2.0,0.0
layer_3,0.0,0.0,43.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,1.0,38.0
layer_4,0.0,127.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,80.0,0.0,0.0
layer_5,51.0,0.0,1.0,6.0,57.0,1.0,4.0,198.0,29.0,6.0,1.0,0.0
layer_6,6.0,119.0,2.0,181.0,0.0,1.0,28.0,1.0,65.0,0.0,153.0,7.0
layer_7,1.0,4.0,41.0,123.0,12.0,3.0,1.0,21.0,63.0,0.0,21.0,203.0
layer_8,116.0,43.0,48.0,140.0,0.0,0.0,118.0,113.0,140.0,0.0,3.0,28.0
layer_9,0.0,45.0,14.0,224.0,10.0,8.0,56.0,1.0,60.0,6.0,0.0,7.0
layer_10,87.0,0.0,1.0,6.0,11.0,230.0,19.0,80.0,10.0,38.0,5.0,0.0
layer_11,109.0,65.0,0.0,147.0,234.0,80.0,0.0,38.0,8.0,22.0,154.0,191.0
