,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42.0,5.0,69.0,0.0,25.0,5.0,16.0,0.0,0.0,4.0,28.0,0.0
layer_1,0.0,26.0,1.0,0.0,0.0,9.0,2.0,0.0,4.0,11.0,7.0,0.0
layer_2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
layer_3,27.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
layer_4,1.0,34.0,9.0,38.0,34.0,25.0,8.0,2.0,42.0,0.0,72.0,1.0
layer_5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,118.0,35.0
layer_6,4.0,107.0,88.0,142.0,3.0,0.0,0.0,0.0,13.0,6.0,1.0,18.0
layer_7,91.0,16.0,0.0,106.0,76.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0
layer_8,0.0,49.0,10.0,0.0,242.0,32.0,0.0,14.0,247.0,4.0,172.0,243.0
layer_9,0.0,132.0,2.0,0.0,3.0,117.0,10.0,81.0,130.0,0.0,0.0,88.0
layer_10,24.0,14.0,188.0,57.0,128.0,0.0,4.0,0.0,0.0,125.0,0.0,179.0
layer_11,94.0,1.0,6.0,6.0,3.0,14.0,74.0,8.0,50.0,0.0,106.0,26.0
