,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,70.0,8.0,5.0,1.0,82.0,16.0,45.0,54.0,251.0,54.0,185.0,126.0
layer_1,4.0,26.0,8.0,0.0,0.0,105.0,0.0,6.0,0.0,1.0,4.0,14.0
layer_2,107.0,4.0,1.0,0.0,31.0,0.0,5.0,39.0,2.0,101.0,14.0,13.0
layer_3,12.0,1.0,0.0,226.0,53.0,0.0,2.0,0.0,4.0,42.0,1.0,1.0
layer_4,22.0,14.0,0.0,6.0,15.0,58.0,5.0,0.0,31.0,1.0,0.0,23.0
layer_5,135.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,62.0,2.0,0.0
layer_6,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0
layer_7,1.0,2.0,46.0,0.0,2.0,96.0,0.0,0.0,84.0,1.0,228.0,0.0
layer_8,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,130.0,1.0,1.0
layer_9,2.0,0.0,79.0,1.0,0.0,7.0,1.0,98.0,28.0,16.0,0.0,5.0
layer_10,3.0,0.0,59.0,0.0,0.0,0.0,35.0,0.0,19.0,0.0,70.0,0.0
layer_11,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,6.0,0.0,0.0
