,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,1,0,2,17,0,0,0,0,0,0,380,54,0,0,100,0,283,0,2,196,0,0,0,0,19,0,27,0,0,74,19,554
layer_1,309,0,2,0,0,0,0,13,0,0,0,13,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
layer_2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
layer_3,0,2,0,0,0,0,0,11,0,9,0,0,52,1,0,0,0,2,1,1,0,9,0,0,0,2,0,7,0,0,0,0
layer_4,0,4,0,0,1,66,0,0,3,32,0,0,0,0,25,2,0,10,4,0,0,3,0,0,0,0,0,0,0,0,15,0
layer_5,2,95,0,0,0,2,0,179,0,31,0,0,0,119,0,0,3,1,0,0,9,6,6,0,7,0,0,2,1,0,0,0
layer_6,0,2,0,0,0,72,19,1,24,0,0,0,56,12,12,25,0,0,20,0,0,0,0,17,0,0,1,0,0,1,0,26
layer_7,128,148,0,0,0,0,2,34,23,0,4,38,0,2,20,0,0,0,0,0,4,0,0,0,202,6,8,0,0,0,0,9
layer_8,0,2,0,0,0,0,1,0,197,44,18,0,4,125,0,2,0,33,0,0,55,33,0,6,4,5,5,40,273,0,0,62
layer_9,25,78,0,0,0,0,0,0,0,0,50,8,39,0,0,0,0,0,0,89,0,0,0,0,13,0,8,0,6,0,9,6
layer_10,1,0,12,16,2,2,0,26,0,0,0,0,17,38,52,102,67,5,0,13,0,0,0,0,0,0,0,0,0,81,3,83
layer_11,52,0,0,0,0,0,0,0,0,1,18,192,5,0,1,0,0,446,0,1,2,1,0,0,65,1,3,200,202,212,0,14
layer_12,138,54,222,27,24,0,10,2,0,0,0,0,0,39,0,0,0,2,0,37,0,31,0,0,1,15,3,0,0,0,5,9
layer_13,162,83,285,0,224,2,16,0,2,6,4,36,0,296,1,119,4,0,6,0,23,37,23,9,0,12,7,4,0,7,57,365
layer_14,19,27,0,0,0,157,0,0,8,6,6,1,1,417,12,18,169,0,37,0,119,143,0,1,0,3,180,12,73,110,1,1
layer_15,84,182,29,200,9,15,2,32,23,1,9,0,0,15,221,120,1,0,6,44,0,36,0,0,0,0,0,0,26,31,1,92
layer_16,103,17,10,0,0,5,117,31,1,0,4,4,0,0,8,0,28,86,76,0,2,14,38,97,26,4,20,64,3,0,2,29
layer_17,5,7,0,8,26,34,46,98,0,33,206,28,2,9,15,0,81,7,218,85,144,1,298,1,0,5,3,0,90,4,0,1
layer_18,0,0,12,1,199,177,63,147,17,0,183,2,40,36,308,7,38,19,6,10,9,0,26,0,124,14,72,0,3,0,1,10
layer_19,33,104,3,0,12,14,9,12,1,0,3,0,121,31,5,2,20,1,6,0,1,29,1,3,6,6,0,4,3,280,10,171
layer_20,7,73,8,5,4,0,2,4,0,6,7,91,0,0,4,4,24,23,4,3,0,17,12,0,2,0,10,45,39,2,4,0
layer_21,5,8,34,0,1,4,1,1,2,5,0,1,23,0,0,0,1,0,0,0,22,0,0,2,7,4,8,4,9,231,12,4
layer_22,1,0,0,0,4,1,18,0,0,1,0,0,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,69,4
layer_23,2,0,241,0,0,64,7,0,0,0,0,0,0,2,1,0,0,1,0,7,2,0,1,0,3,1,1,0,0,0,0,0
layer_24,2,0,0,0,0,3,9,0,128,0,12,7,2,5,3,0,0,0,0,0,1,8,53,213,0,0,1,0,0,0,0,0
layer_25,0,0,0,0,37,0,5,178,1,3,0,0,2,0,0,2,5,0,0,0,0,0,0,30,0,8,0,25,37,4,0,0
layer_26,0,0,2,25,0,0,1,1,4,0,1,0,0,3,11,1,0,0,0,0,1,20,12,2,0,5,1,0,41,0,1,4
layer_27,22,5,228,0,1,6,0,0,0,0,2,0,0,0,21,5,0,0,5,0,55,1,0,73,0,0,10,4,37,21,1,0
layer_28,1,0,0,2,43,2,52,1,2,6,3,2,57,19,15,9,1,0,2,0,28,38,0,0,0,2,24,5,0,1,28,12
layer_29,1,0,57,0,74,0,1,1,1,3,2,0,73,0,13,0,82,8,0,6,17,0,4,0,0,4,0,35,364,34,68,102
layer_30,0,1,1,0,0,0,1,0,0,6,0,0,7,97,23,8,29,21,55,1,0,3,189,1,0,0,2,0,0,25,9,9
layer_31,24,286,72,77,1,0,1,0,18,4,3,0,7,58,6,1,1,1,13,0,1,0,30,0,297,109,2,118,0,1,1,1
