,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21,16,13,45,45,9,22,41,23,18,12,15
layer_1,41,31,29,8,11,12,8,9,8,8,38,8
layer_2,25,8,45,36,23,35,8,37,33,57,32,8
layer_3,8,8,33,24,8,8,46,48,28,11,8,21
layer_4,9,12,8,20,8,10,10,25,12,8,8,42
layer_5,8,9,11,9,7,8,8,8,8,8,8,8
layer_6,14,8,8,8,20,8,8,8,22,8,8,8
layer_7,21,8,8,8,8,8,8,8,8,8,8,8
layer_8,8,8,8,8,8,8,11,9,8,8,8,9
layer_9,9,8,8,10,8,8,8,8,19,8,8,8
layer_10,8,8,8,8,8,9,8,8,8,9,8,8
layer_11,8,8,8,10,8,9,8,8,33,8,8,8
