,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,458.22342,510.9494,495.85046,750.8242,400.86258,533.7489,400.99554,468.11813,902.65906,380.12997,837.94135,767.9648
layer_1,205.90439,263.67273,244.98586,84.57162,218.94968,207.0105,81.64201,322.4803,232.0936,181.65356,407.4571,182.85631
layer_2,925.2031,300.48712,93.468216,167.09206,263.34146,124.739944,131.54709,258.2765,117.919876,925.2752,200.88533,348.2705
layer_3,60.454735,232.28339,163.24516,589.9179,248.77716,588.5967,87.75701,139.24054,296.5262,342.23267,342.17703,543.2401
layer_4,265.24222,270.2311,24.197092,34.559124,259.57623,628.33014,317.55505,195.58755,190.48117,335.9378,277.09384,378.89502
layer_5,757.7938,129.56975,89.57565,122.08582,257.02625,74.14434,145.79292,62.637417,190.0378,777.38367,526.5351,100.72778
layer_6,32.64127,68.86112,166.23694,169.83888,477.97165,391.85306,354.13696,136.80428,107.16102,786.6308,224.59772,847.4953
layer_7,272.5434,129.12859,580.4514,23.446346,882.11554,518.44904,49.155777,34.056843,291.93942,515.5851,966.9743,132.09895
layer_8,133.44034,118.25436,83.072334,314.54172,53.613995,164.33685,159.72115,346.24304,199.73152,523.77386,666.72876,404.03033
layer_9,224.62926,393.7709,155.65195,409.79517,141.67459,499.81824,119.15525,484.67984,228.35709,160.69333,229.3548,197.8399
layer_10,201.10931,77.34211,249.76831,175.28462,299.46216,76.19068,279.95996,134.45937,396.03915,107.85835,229.04369,315.397
layer_11,92.24834,114.92187,315.67944,55.885548,166.4237,241.466,85.33831,93.997246,376.3905,269.62875,72.17276,112.48722
