,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.0,0.0,0.016321516,0.34181282,0.0,0.0,0.0,0.0,0.0,0.0,0.43190467,0.06895535,0.0,0.0,0.05644595,0.0017988614,0.4475523,0.0,0.38175145,0.22536974,0.0,0.0,0.0005747983,0.0,0.003916606,0.0005747983,1.0,0.0,0.0005747983,0.54001874,0.04645361,0.14764269
layer_1,0.12045395,0.0,0.011574892,0.0,0.0,0.0,0.0005747983,0.0005747983,0.11129685,0.005983014,0.020180399,0.1458039,0.042685054,0.14394298,0.038385957,0.012582024,0.056448102,0.0017634225,0.005551293,0.0,0.28050324,0.124442436,0.013403379,0.19662467,0.0,0.0,0.021761823,0.040738966,0.00088317855,0.0,0.0050561223,0.0203521
layer_2,0.0025883885,0.014052585,0.0,0.0008782564,0.0038135378,0.0089095235,0.0,0.0,0.020365512,0.00531643,0.020540299,0.031854525,0.0,0.0,0.0,0.0,0.02170859,0.001770316,0.0,0.00088254636,0.0,0.0,0.0025977064,0.0,0.010626171,0.005282835,0.008028252,0.0,0.0,0.007062963,0.012565802,0.0069655594
layer_3,0.0,0.0,0.0,0.0,0.005978678,0.013961885,0.03788862,0.08641461,0.059936382,0.002678837,0.0078093125,0.04788045,0.006238625,0.0,0.0071086935,0.0,0.00066277647,0.0017595398,0.0017355874,0.0,0.0,0.004126391,0.0,0.0,0.018517233,0.016546415,0.018692058,0.053189915,0.01771115,0.0096818,0.00428655,0.035547074
layer_4,0.0018411054,0.0005747983,0.009925013,0.0,0.012384074,0.018187214,0.0070655863,0.0009094631,0.0005747983,0.0018177577,0.0007892558,0.0044192253,0.0,0.0,0.0052872836,0.0,0.0035211667,0.0248267,0.003568181,0.0008798422,0.0,0.0017372993,0.0,0.0,0.00084198423,0.0,0.0,0.0,0.026344543,0.004289467,0.0027637715,0.0
layer_5,0.015513524,0.049722727,0.007978815,0.016497193,0.00092639046,0.00088716764,0.06426962,0.097169474,0.0008829328,0.005816505,0.0,0.0,0.0,0.036037795,0.01653661,0.008828032,0.0,0.009981927,0.001785504,0.0026916736,0.042125266,0.016680805,0.009739186,0.0008920817,0.0051525477,0.031411868,0.008955186,0.010295933,0.0,0.0,0.0,0.0008987885
layer_6,0.0,0.003672769,0.0016676978,0.00085625466,0.00090378925,0.010799518,0.05020492,0.007236638,0.022151442,0.0,0.026550988,0.0,0.0065085427,0.024945067,0.016485104,0.026179506,0.0008739805,0.0,0.00551979,0.00090973446,0.0017439754,0.008123664,0.0,0.021292767,0.0,0.0,0.0,0.0,0.026820352,0.007855861,0.004556946,0.0047915685
layer_7,0.027497714,0.023642855,0.0,0.00089432055,0.002601504,0.027112987,0.017384304,0.03974414,0.027541498,0.05508752,0.024264988,0.063992135,0.0,0.03614336,0.018218316,0.008872327,0.0,0.0,0.007786655,0.0410109,0.025975792,0.0018175181,0.0,0.0008784223,0.047473084,0.04656513,0.007139776,0.0058998424,0.0,0.0,0.0,0.00458397
layer_8,0.005392133,0.24587797,0.017032541,0.016078733,0.016782986,0.008528226,0.019460363,0.00090800755,0.10211289,0.028056221,0.0026796428,0.00087234646,0.020405283,0.015826315,0.0,0.017738491,0.0,0.0034107217,0.0,0.0,0.021288477,0.01874238,0.00088666216,0.013491421,0.0023402486,0.005365973,0.008477418,0.021170171,0.12809603,0.037472636,0.0006740107,0.05180429
layer_9,0.011811161,0.005859792,0.0,0.0,0.02341526,0.023761667,0.0,0.011146852,0.0,0.0,0.011424948,0.0026706432,0.03337728,0.0069561033,0.04025212,0.0044197678,0.0040128184,0.007727615,0.006335429,0.006974952,0.0,0.02664898,0.0033041064,0.018348183,0.014297856,0.004301327,0.0026209166,0.00086582877,0.007112726,0.011644141,0.2658257,0.112860814
layer_10,0.0,0.0063818456,0.022389496,0.03477082,0.040476967,0.07490304,0.008790464,0.27592027,0.051383685,0.018874584,0.03965312,0.0,0.3825215,0.16280128,0.094444625,0.19646585,0.085110486,0.0017411413,0.0068017137,0.12807241,0.034344245,0.018423254,0.029354626,0.040416837,0.105702944,0.014320044,0.0034204675,0.0008673365,0.17359893,0.054503564,0.081291035,0.07465999
layer_11,0.0009050709,0.0,0.0,0.0,0.0060755545,0.0142003,0.0034695286,0.023116803,0.0,0.016719725,0.003428434,0.06706047,0.0071625942,0.018299432,0.0,0.0032929354,0.0005747983,0.1718109,0.035000063,0.0,0.02376434,0.074357145,0.06022556,0.021122102,0.08084092,0.00088688306,0.017367395,0.033894703,0.06762103,0.06665296,0.019841734,0.010617539
layer_12,0.3961015,0.1403432,0.20750116,0.10307746,0.011296287,0.0,0.0061878487,0.0,0.0016690834,0.007534723,0.0,0.0,0.01960585,0.043159034,0.021502508,0.064926036,0.005244702,0.02770836,0.0053832736,0.053406313,0.0052167056,0.011012243,0.0034647158,0.0045319903,0.05028732,0.05507154,0.01879933,0.014768929,0.0,0.0,0.017776996,0.27021125
layer_13,0.04713297,0.089370385,0.4046797,0.0005747983,0.32017002,0.006214763,0.18450294,0.007924981,0.01593347,0.022747729,0.048422378,0.032248456,0.014339444,0.1984926,0.019932956,0.3117344,0.036980566,0.02202023,0.07171582,0.009676495,0.0035212417,0.05837136,0.10748862,0.055699516,0.026349327,0.042540498,0.06653314,0.06823965,0.0,0.049118407,0.40345988,0.29134005
layer_14,0.008776078,0.03488936,0.0016891863,0.0,0.0,0.021311907,0.0,0.0,0.032034136,0.016492715,0.019847581,0.006319133,0.00085989205,0.7792759,0.0,0.14442293,0.21475266,0.0,0.008057294,0.0,0.11335976,0.05531169,0.000772307,0.008993382,0.0,0.026796317,0.08520668,0.05426136,0.0384161,0.042348385,0.0,0.0008875249
layer_15,0.1841698,0.14688845,0.026648747,0.030140914,0.004286923,0.012564528,0.007737073,0.038360596,0.08363319,0.034007423,0.033835683,0.01230673,0.0,0.23112778,0.050410006,0.15708861,0.004958468,0.0,0.0044670748,0.11029523,0.04887887,0.053667333,0.037872348,0.00345879,0.0,0.0008875249,0.0,0.0,0.05607549,0.052168753,0.0135689685,0.101890385
layer_16,0.19201249,0.018745083,0.00080288586,0.008818762,0.00088544644,0.030499596,0.13613041,0.0528024,0.06741616,0.029058594,0.15507229,0.017842105,0.0,0.0,0.017860964,0.00090066675,0.021189397,0.03241782,0.24774298,0.0039772657,0.007860256,0.045392737,0.020598445,0.3606547,0.024890173,0.02242362,0.09954637,0.054007918,0.007829627,0.006594594,0.01593798,0.046485163
layer_17,0.025259333,0.028458463,0.005997425,0.03883238,0.26875037,0.37084445,0.21592613,0.042522207,0.0,0.04461368,0.14150071,0.54451513,0.012536385,0.064493366,0.14505805,0.06937721,0.15779035,0.119738206,0.9301515,0.10467516,0.1876741,0.04713927,0.60462713,0.14242014,0.0021775865,0.010579045,0.0035399704,0.015875855,0.06330194,0.12991783,0.0,0.0
layer_18,0.0017876826,0.0,0.023721358,0.0,0.07075864,0.08804059,0.0021440375,0.39203605,0.17642829,0.0,0.27425635,0.03254476,0.04091558,0.03633776,0.024943855,0.042843375,0.14516388,0.23081854,0.005788596,0.053194698,0.08220683,0.0008234366,0.0018271467,0.006585491,0.080394484,0.21371315,0.035806987,0.0023528268,0.022481123,0.0,0.00725288,0.06906876
layer_19,0.10196975,0.28785342,0.23901054,0.0,0.07275986,0.116252616,0.018476332,0.038086463,0.028532121,0.001714792,0.012006897,0.07861525,0.055145364,0.15153347,0.019191938,0.029356519,0.012414992,0.0017504278,0.008917948,0.0008508198,0.0036375632,0.122239105,0.07476789,0.0027714544,0.2667457,0.03445509,0.109105535,0.09746677,0.0121773975,0.039503213,0.14692907,0.07051952
