,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,3,4,3,6,4,5,14,6,3,12,5,10,13,17,3,9
layer_1,0,3,4,4,5,5,7,6,7,7,8,9,13,9,7,14
layer_2,1,5,5,4,5,4,7,11,4,3,8,11,13,8,7,5
layer_3,2,2,4,4,6,11,3,7,7,3,8,3,8,10,13,5
layer_4,1,10,2,6,10,9,18,11,8,14,6,7,5,6,6,12
layer_5,2,4,8,6,6,9,8,8,8,7,10,8,8,8,8,7
layer_6,3,7,4,8,3,8,7,11,8,8,8,8,9,8,8,9
layer_7,1,9,1,12,3,4,8,8,8,8,9,7,8,8,8,8
layer_8,1,0,5,9,6,9,8,11,9,9,8,9,8,8,8,9
layer_9,1,6,3,4,7,10,8,8,9,8,8,8,9,9,8,8
layer_10,11,7,8,7,9,11,10,8,8,10,9,12,9,8,9,9
layer_11,1,12,4,8,8,10,10,8,8,9,8,8,8,8,10,8
layer_12,7,5,10,11,8,8,10,12,8,8,9,8,8,8,8,8
layer_13,4,1,7,8,9,8,8,8,9,8,9,8,8,8,8,8
layer_14,12,6,8,8,8,8,8,9,8,8,8,8,8,9,8,9
layer_15,2,11,8,7,8,8,9,8,8,8,8,9,8,8,8,17
layer_16,3,4,8,8,8,7,8,8,8,8,8,8,8,14,8,8
layer_17,3,13,7,8,5,8,9,12,8,8,11,9,8,8,8,8
layer_18,3,6,8,10,8,8,8,8,8,9,8,8,8,9,8,8
layer_19,4,8,5,8,8,10,8,8,9,8,8,9,8,8,8,9
layer_20,2,4,8,8,8,7,9,8,8,8,9,8,8,9,8,8
layer_21,3,3,5,9,7,8,8,9,9,8,8,8,8,9,12,9
layer_22,3,4,9,8,3,9,7,7,8,9,8,8,11,8,8,9
layer_23,8,1,8,12,4,11,7,5,5,6,10,16,7,8,10,11
