,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,136,1,949,9,0,1,0,3,0,0,1,16,0,0,0,0,0,6,0,0,34,17,0,11,7,187,0,2,0,0,0,0
layer_1,3,429,0,0,0,56,11,23,0,0,0,1,23,0,0,0,24,0,23,0,0,0,0,0,1,0,0,0,0,0,7,0
layer_2,5,0,0,0,0,0,0,0,0,36,1,16,0,3,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,1,317
layer_3,0,0,1,2,2,356,0,15,3,0,89,2,0,0,0,2,1,119,0,0,0,0,0,0,4,0,11,0,14,0,0,5
layer_4,0,1,0,0,30,0,0,1,0,2,0,0,39,3,4,0,0,810,9,0,0,0,0,8,178,0,0,5,0,0,0,46
layer_5,0,0,333,58,0,0,0,0,1,0,0,0,8,208,43,1,226,1,58,0,265,1,0,1,0,162,0,0,0,354,0,0
layer_6,573,4,17,1548,0,4,0,0,0,0,0,0,0,0,0,15,0,40,5,9,0,3,31,0,38,0,0,0,2,8,0,4
layer_7,196,1,49,4,23,0,0,0,0,0,1,0,0,0,1,5,929,129,0,1,0,0,0,0,1,0,0,0,0,0,0,480
layer_8,0,0,0,0,0,0,1,2,9,23,0,756,75,6,2,5,0,0,0,0,0,0,1,0,0,501,1052,1,0,119,0,0
layer_9,0,0,2,9,237,90,4,136,0,0,0,628,0,223,68,10,0,0,0,16,54,0,0,11,0,0,87,0,118,4,230,8
layer_10,0,0,0,0,0,17,0,22,47,0,4,0,0,0,0,0,94,0,11,0,0,0,0,0,0,0,0,0,51,15,0,0
layer_11,6,0,1,0,0,0,0,0,1,239,1,110,0,0,0,3,38,10,1,0,0,0,1,0,0,7,0,0,5,6,43,12
layer_12,0,0,0,18,1,0,0,291,3,10,8,1,0,0,0,0,0,0,0,7,0,3,0,2,0,0,1,7,0,0,0,0
layer_13,0,0,0,0,87,0,0,0,3,16,0,2,0,0,1,10,0,0,155,0,0,0,0,0,36,0,2,4,0,0,26,3
layer_14,0,1,0,0,0,5,4,0,0,0,2,0,0,0,0,0,3,1,14,2,0,0,0,7,0,0,0,3,0,0,0,0
layer_15,6,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0
