,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,469,573,311,81,356,0,63,79,28,465,226,310,4,27,474,267
layer_1,514,513,182,2,51,67,69,504,80,10,39,371,75,127,522,422
layer_2,37,544,213,363,76,79,556,8,442,100,81,182,24,13,77,50
layer_3,560,273,87,100,288,70,220,140,44,51,664,290,194,2,207,22
layer_4,568,370,296,71,771,578,189,95,446,203,130,349,25,54,130,264
layer_5,561,484,52,450,332,192,85,588,241,176,202,218,203,205,198,202
layer_6,560,497,559,25,208,530,197,199,421,220,233,200,288,169,218,213
layer_7,560,513,336,106,551,494,515,219,59,239,256,204,258,203,203,236
layer_8,566,196,539,163,676,591,201,294,413,203,203,216,282,203,211,203
layer_9,637,154,880,588,296,276,470,306,256,200,241,353,204,271,205,203
layer_10,465,184,681,461,167,605,308,213,215,261,203,241,203,203,202,206
layer_11,528,429,355,498,41,617,851,214,203,647,203,405,236,316,203,203
layer_12,171,426,412,664,806,418,269,242,221,240,241,203,200,214,203,202
layer_13,515,466,234,321,289,453,205,255,202,200,217,206,203,216,203,205
layer_14,131,426,289,286,504,225,228,217,281,203,207,205,314,202,291,202
layer_15,255,312,206,231,252,270,230,202,246,207,205,199,203,203,203,202
layer_16,284,530,250,312,267,203,200,223,251,204,280,202,203,203,203,200
layer_17,456,231,226,282,234,237,232,205,211,200,323,204,197,204,386,203
layer_18,282,243,255,212,201,287,266,202,199,211,202,210,228,206,202,311
layer_19,321,296,229,228,203,227,201,214,214,206,207,203,203,203,203,204
layer_20,171,300,295,365,186,222,243,201,215,202,202,204,203,203,205,217
layer_21,99,265,208,220,293,285,205,186,201,207,205,179,203,203,47,204
layer_22,387,375,333,33,441,153,112,279,333,190,182,217,203,201,344,274
layer_23,497,117,433,380,431,427,409,417,3,190,149,241,511,568,436,340
