,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,155,0,215,59,0,44,63,1,17,56,29,34
layer_1,11,116,0,16,3,7,2,13,14,31,87,4
layer_2,0,20,7,0,10,0,17,0,21,0,0,12
layer_3,12,0,10,93,25,99,16,0,114,10,0,6
layer_4,3,10,30,228,61,208,1,9,2,2,104,34
layer_5,33,0,24,0,0,80,0,0,0,0,0,50
layer_6,32,3,239,18,0,114,57,4,15,279,11,62
layer_7,5,0,0,41,78,0,0,6,0,0,0,0
layer_8,186,0,132,0,196,139,0,0,214,0,136,24
layer_9,0,6,0,0,0,0,0,0,19,0,0,0
layer_10,30,44,94,42,49,46,29,35,122,43,35,30
layer_11,73,15,185,41,0,80,132,197,17,108,142,209
