,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,215,1,420,3,111,17,65,604,226,10,177,0
layer_1,14,151,91,1,468,27,63,2,2,197,65,27
layer_2,3,0,880,27,2,19,1,93,11,31,4,8
layer_3,677,1,15,162,100,1,25,1,24,349,1,2
layer_4,78,555,35,1022,158,171,100,94,216,19,307,100
layer_5,1,0,1,2,0,13,0,0,8,1,229,147
layer_6,4,202,92,454,16,10,9,0,37,788,78,29
layer_7,137,9,2,526,54,227,4,5,0,0,4,1
layer_8,2,89,26,2,640,178,10,13,604,11,363,494
layer_9,1,550,1,38,12,311,4,32,579,0,5,352
layer_10,45,9,648,342,159,291,23,2,36,258,72,586
layer_11,325,352,444,59,87,49,101,31,421,12,437,899
