,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,78,1,246,76,53,5,72,285,60,6,95,3
layer_1,26,140,176,30,250,30,160,0,2,153,106,11
layer_2,50,0,410,54,5,110,0,28,76,186,1,4
layer_3,347,1,13,169,72,0,101,2,9,219,6,2
layer_4,154,226,15,280,146,89,197,53,90,167,110,98
layer_5,1,0,0,3,0,0,0,0,11,1,16,64
layer_6,4,9,32,431,4,0,0,0,16,392,26,7
layer_7,34,1,0,303,29,164,5,3,0,0,3,4
layer_8,4,45,7,0,192,87,14,3,76,7,111,160
layer_9,0,314,1,2,3,84,0,1,480,1,5,114
layer_10,11,4,154,259,45,297,15,2,197,25,31,221
layer_11,219,344,317,16,209,16,99,7,290,0,236,435
