,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.80795527,0.9512091,0.2532746,0.9489127,0.940484,0.9454374,0.9447146,0.9397349,0.9447705,0.9339862,0.9413668,0.9451122,0.9446462,0.9447705,0.9433183,0.944779,0.9020543,0.9468719,0.9438328,0.9447705,0.8657892,0.9237325,0.9447705,0.85294306,0.9517106,0.9287879,0.9433438,0.9400838,0.884069,0.9447705,0.9447705,0.9447705
layer_1,0.9456855,0.95535874,0.9447705,0.94542027,0.9452435,0.94631726,0.9464168,0.9447705,0.933906,0.9447705,0.94493556,0.9310042,0.9475643,0.94498926,0.9447705,0.94449395,0.9525352,0.94504374,0.9524507,0.94193935,0.9535996,0.9447705,0.94249845,0.9430982,0.94711703,0.9447705,0.9447705,0.9448725,0.9449919,0.9447705,0.945882,0.9447705
layer_2,0.944866,0.9424242,0.9462175,0.9447705,0.9447705,0.9447705,0.9447705,0.9447705,0.94497794,0.94510245,0.94479746,0.94874185,0.8899519,0.9461529,0.94471216,0.9447705,0.9423971,0.94450873,0.94460285,0.9447705,0.9447066,0.9447705,0.94676167,0.944854,0.9259544,0.94732225,0.9430721,0.9436197,0.9447705,0.9450755,0.94540536,0.9459041
layer_3,0.9446188,0.94064337,0.89914584,0.9541961,0.94534975,0.9606569,0.9449919,0.95459545,0.94646686,0.9447705,0.947346,0.94561183,0.9451873,0.94508713,0.9447591,0.8979579,0.94397503,0.96742386,0.94615537,0.9450819,0.9447705,0.9444117,0.94051695,0.9447705,0.9262394,0.9450661,0.9425946,0.944769,0.8802973,0.8945728,0.8497799,0.91792625
layer_4,0.9447705,0.9445896,0.94467294,0.9447705,0.89146596,0.9447705,0.94354105,0.85093725,0.9462011,0.944058,0.94520897,0.94466823,0.9694363,0.9436557,0.96324193,0.9368957,0.94135547,0.9559486,0.9446832,0.9446042,0.9447705,0.9447705,0.9447705,0.9050675,0.91258055,0.8967549,0.9447705,0.9385844,0.94420815,0.94381744,0.94350183,0.90209013
layer_5,0.9447705,0.94415945,0.9423098,0.94494677,0.9408042,0.94429755,0.94370407,0.9445893,0.94306177,0.94484687,0.9432434,0.9447705,0.9325537,0.97112125,0.93445486,0.8770798,0.9183241,0.9057518,0.94641453,0.9440541,0.9681121,0.9451931,0.9404926,0.94351315,0.94251275,0.9494787,0.9447705,0.9275193,0.9457436,0.9254548,0.9141002,0.8672311
layer_6,0.98709357,0.949051,0.95160437,1.0,0.9401878,0.94769907,0.91113436,0.9451956,0.9410393,0.9447705,0.9447705,0.9449578,0.9444454,0.9447705,0.941862,0.90329325,0.94492537,0.938183,0.9459408,0.8780121,0.94026977,0.94401824,0.8807187,0.94379336,0.86724645,0.9323469,0.9446669,0.9447705,0.9369658,0.8949681,0.9430372,0.88072497
layer_7,0.95761883,0.91035897,0.9434865,0.9447705,0.828267,0.9433742,0.94450456,0.9449019,0.9029044,0.9447705,0.9447705,0.9449992,0.9447705,0.9477284,0.93651485,0.94791687,0.95752954,0.9523881,0.944653,0.9451309,0.9447705,0.90177125,0.9447705,0.94549036,0.9458188,0.94342625,0.9415963,0.948397,0.94393784,0.9447705,0.9447705,0.95060647
layer_8,0.944472,0.9417551,0.93824077,0.9461176,0.9408057,0.93574286,0.94428945,0.9241653,0.94392663,0.90507853,0.9398126,0.97212636,0.93303055,0.8243638,0.9423186,0.9585723,0.9447705,0.9432399,0.94403344,0.9423942,0.9445998,0.94450545,0.92260015,0.91468334,0.9452512,0.67116845,0.9097462,0.94605464,0.9447705,0.7405752,0.9448724,0.94531685
layer_9,0.90317863,0.9447705,0.9448892,0.933054,0.9429767,0.9110393,0.94347966,0.9530695,0.9448249,0.9447705,0.94500196,0.9653298,0.9447705,0.8889969,0.80274963,0.89591604,0.9454912,0.9447705,0.94767016,0.9414551,0.95262307,0.9440858,0.9447705,0.921391,0.9438721,0.94419587,0.9173624,0.9447705,0.9553839,0.9514612,0.9459176,0.95837027
