,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,500.83063,452.6938,442.98593,422.93726,406.31766,415.06104,390.6827,376.8379,315.81747,364.75653,295.72235,346.52142,314.35867,378.82877,188.83287,307.10516
layer_1,222.26424,510.78244,417.6766,442.19986,360.2603,349.57565,328.26065,382.2702,360.9887,337.55875,347.912,316.6768,293.21936,292.54895,380.41077,309.57632
layer_2,319.13968,549.08124,409.51953,390.48618,367.4002,352.14984,376.53888,411.3381,348.6112,266.64587,303.93835,324.30252,327.7557,312.1944,311.7179,327.51584
layer_3,674.4657,415.51846,552.8811,376.07947,412.85938,433.76724,302.75604,348.7008,325.2405,293.26324,271.78986,250.18237,278.04315,339.8035,267.7844,180.26117
layer_4,573.2443,595.2416,308.5518,566.15436,557.9762,514.5712,514.3165,371.22543,368.67676,272.44818,380.55115,257.72156,311.87268,318.7617,345.6142,265.9449
layer_5,593.83685,563.0674,619.8108,421.50922,400.40808,454.2114,397.84433,298.50336,422.46475,370.09842,350.34946,328.5677,346.1927,341.27023,333.9411,327.87366
layer_6,652.01086,520.9939,514.0696,550.5736,353.69583,430.3767,472.9168,402.50177,380.72186,369.13007,314.6235,334.16153,339.65414,279.0197,337.75732,354.14862
layer_7,582.483,693.765,253.15874,548.20374,260.68735,616.6373,558.75964,454.73163,446.80347,363.498,379.84348,332.6292,328.80127,322.05777,321.25143,350.69006
layer_8,600.4937,251.0216,671.3722,619.45856,388.51108,574.63196,369.8499,360.0568,411.39484,364.4727,355.21655,326.59213,326.45813,328.0895,322.19885,326.0926
layer_9,710.6078,655.37524,338.4505,512.7323,557.67194,434.06342,477.18945,400.65863,356.56934,316.9294,329.86295,338.41135,378.62003,332.72232,321.2207,320.39307
layer_10,638.7608,669.10596,482.3899,613.15955,544.97925,426.92935,546.13214,394.98355,289.02545,340.43878,318.72803,340.87555,323.16974,322.13608,331.06476,327.44016
layer_11,410.5524,555.70526,562.87415,556.01337,355.84628,506.70917,352.4917,351.10797,359.10693,339.9723,351.53934,320.6732,322.02502,323.3222,319.03293,323.70566
layer_12,742.251,616.553,487.5015,583.6634,433.42825,431.27673,400.13675,408.07306,309.6663,345.6625,324.23276,333.17462,329.1214,320.01794,320.18076,338.31726
layer_13,640.3006,591.92773,526.10583,570.6681,375.1423,407.04016,318.862,405.4264,362.55106,357.64566,351.20465,343.81903,323.97232,320.7848,330.82538,320.43427
layer_14,609.39746,575.6246,458.6592,485.427,394.36304,468.2841,369.81772,336.69934,372.57874,349.74936,320.10754,320.16632,359.73465,339.73688,319.56866,331.06665
layer_15,564.68713,609.95886,494.18396,472.54175,407.99893,335.88504,527.6017,347.02612,349.436,347.49924,352.60648,323.9772,324.91425,333.0739,326.92755,340.48297
layer_16,678.27985,538.7451,377.6085,450.8962,416.56027,461.2973,356.41174,360.47955,299.1099,315.40234,321.94507,319.25555,322.92188,340.05695,325.07526,311.96335
layer_17,392.3945,567.73474,583.2361,549.57605,399.30328,380.4783,378.62665,419.43713,316.78088,344.84708,310.33447,318.21646,322.88712,311.7664,328.61823,329.233
layer_18,572.90796,500.1083,537.06744,459.7724,456.45465,406.1774,346.2315,348.90182,340.0441,330.19455,320.4837,338.66385,321.83063,328.87656,353.65662,321.19867
layer_19,398.57663,549.4384,590.83813,453.0986,387.34128,447.8615,523.6184,347.2089,330.8064,325.62344,310.48663,337.47607,337.6459,321.5699,324.64603,338.47482
layer_20,442.70566,636.4022,488.66022,364.49606,378.2953,384.04614,366.99384,393.8366,370.94403,321.35822,366.92206,309.76492,314.23514,289.92856,313.71866,313.44855
layer_21,357.86237,493.90637,498.7303,539.9448,375.31137,425.4655,421.42987,298.87976,356.78006,323.5559,344.6044,318.43207,332.42822,319.11438,322.1177,329.00055
layer_22,448.74097,512.2432,556.03546,345.87698,420.0918,577.5566,426.64508,340.06747,340.0108,332.35498,322.9563,327.84137,307.42932,328.9186,306.82022,335.32544
layer_23,528.94275,623.4725,496.0206,582.357,392.38187,558.3203,390.93668,390.47815,317.88293,311.40256,332.66998,375.27048,357.63345,332.6834,286.57608,328.81802
