,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,384.0,39.0,80.0,100.0,18.0,3.0,0.0,196.0,68.0,71.0,103.0,20.0
layer_1,35.0,69.0,20.0,57.0,12.0,11.0,100.0,41.0,0.0,159.0,0.0,0.0
layer_2,13.0,5.0,0.0,6.0,13.0,1.0,69.0,2.0,0.0,247.0,11.0,5.0
layer_3,0.0,8.0,160.0,0.0,8.0,6.0,17.0,0.0,11.0,6.0,10.0,139.0
layer_4,22.0,155.0,2.0,46.0,0.0,0.0,2.0,0.0,23.0,71.0,0.0,0.0
layer_5,22.0,0.0,3.0,35.0,299.0,144.0,0.0,1066.0,48.0,15.0,6.0,0.0
layer_6,4.0,214.0,28.0,384.0,0.0,0.0,276.0,0.0,307.0,1.0,421.0,35.0
layer_7,3.0,3.0,375.0,759.0,0.0,8.0,4.0,12.0,129.0,1.0,11.0,642.0
layer_8,399.0,28.0,119.0,542.0,4.0,7.0,342.0,419.0,553.0,94.0,12.0,17.0
layer_9,0.0,8.0,5.0,412.0,14.0,24.0,217.0,5.0,90.0,36.0,0.0,14.0
layer_10,295.0,0.0,3.0,11.0,222.0,716.0,99.0,153.0,0.0,77.0,6.0,1.0
layer_11,211.0,232.0,0.0,313.0,808.0,223.0,6.0,89.0,67.0,154.0,519.0,250.0
