,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.6588178,4.4813967,0.27282867,0.962801,0.7767962,1.1408502,7.3544707,14.956645,6.664734,0.2852522,0.3134617,0.35638317,1.0899096,5.5685315,6.3349123,18.64707,4.1458874,7.769248,2.443841,11.382853,2.3769772,0.15183161,1.5493422e-05,0.0005937565
layer_1,3.9647708,5.859954,1.154288,0.4268694,0.4329644,0.6350485,7.054597,1.224009,5.6456966,5.94076,0.19296531,1.3660749,1.1229177,2.8432188,0.36664984,1.0642172,7.533685,0.8448589,0.25304115,0.22125219,0.17907423,9.105569,1.6028951,0.8577633
layer_2,2.733922,0.5326408,0.90463537,5.6595044,1.7786287,6.0189686,0.58622086,0.47957042,0.98166484,0.6608646,0.831032,0.46666032,1.7914957,3.543015,5.2912755,0.24368273,0.09414759,0.53834295,1.8873948,0.9272456,1.4122783,2.0425222,1.2918496,1.5693154
layer_3,5.5075417,2.2607257,3.759989,1.5138355,2.0831378,1.6163709,4.9816084,4.4122243,2.3997884,7.42632,5.5050473,17.04209,1.8252586,0.99605304,0.78172415,3.983352,8.861885,1.2098815,3.9941337,2.6323452,1.2437831,12.456244,9.561754,38.47789
layer_4,3.1593144,2.216664,1.5904319,5.0993633,3.5166416,26.965977,11.34955,10.785624,1.4994022,1.562848,10.3821945,2.8531027,5.881124,2.9421296,0.42763385,3.3134031,1.2408092,13.412174,8.406055,6.483287,2.7699966,0.44804323,0.5427681,6.4478884
layer_5,1.4886705,3.9764388,4.0927987,4.999794,6.7440367,3.7472901,0.15177482,0.03335998,1.1679517,6.270804,5.5314016,12.796836,21.72923,6.677662,4.0539823,2.2357032,3.3052702,1.8796144,4.7469516,5.2726374,9.8014765,10.961848,4.4375453,12.0779085
layer_6,6.235157,0.46174866,1.7008578,4.7631307,5.4212646,9.465708,5.020548,6.355214,6.806301,15.329511,6.520924,15.023065,4.893935,3.273855,6.1623526,14.915428,7.120874,13.858977,2.0533674,2.7302332,7.733591,1.1071118,17.227104,5.3704076
layer_7,6.1342797,14.85663,2.1373293,7.538996,5.145885,5.810448,12.15548,9.503991,33.158356,6.9035144,6.3327484,9.019828,4.1620007,7.621197,13.819401,8.0376005,11.0253935,4.3799877,16.40577,8.299416,3.6448622,19.150969,7.578184,7.6990185
layer_8,2.5353408,4.2588935,0.2533598,9.540192,9.215457,8.450074,1.3638754,2.8113596,1.0286974,7.202496,5.960351,12.188935,8.1926565,10.440428,14.540164,10.572008,9.98937,3.2098083,15.726142,8.315117,8.436275,8.982242,17.796045,12.275731
layer_9,14.209394,16.815565,7.9852357,2.6077702,5.3512025,2.4404051,12.282213,12.967535,6.3507986,5.2222524,5.4118004,4.838149,4.011849,5.6239424,12.942411,5.475538,6.949347,7.5597763,11.776842,0.7090097,9.079877,6.396303,6.6824684,8.270611
layer_10,5.001482,10.696944,8.086272,1.8534515,4.498215,2.2811718,6.0238557,13.571203,8.896383,6.331389,12.621552,2.5681944,9.432151,13.315973,15.666391,4.9926405,4.8923016,7.717721,11.197963,14.198555,10.847237,0.45322415,4.000048,3.063136
layer_11,10.3453,7.465318,9.880605,10.364324,8.701531,8.784448,6.8270698,6.535661,10.867693,11.179281,8.756048,11.269549,11.219962,6.532952,6.7284203,5.561453,8.435726,4.548249,20.87657,9.86235,10.025932,8.584336,7.9172482,13.489734
layer_12,11.858379,13.723146,9.672156,1.9537514,2.174425,7.528406,9.753747,17.140446,9.421365,10.951138,9.906814,8.083024,9.251844,6.530739,9.080167,5.4617453,7.3526845,6.77723,3.998534,0.83349687,0.829041,4.818405,8.994954,13.485472
layer_13,8.455928,9.245192,7.64761,3.2595277,10.7009535,8.138088,3.6869533,10.144991,10.773054,15.215187,9.689757,5.772543,2.6016493,0.22497785,0.4150968,9.020349,2.1714067,5.4955406,6.201416,11.222735,6.222746,4.61437,4.6959987,5.3193555
layer_14,18.702023,0.096912965,0.07509194,12.000177,8.435143,9.385649,6.7288575,9.27746,7.197436,4.0060563,3.2677977,6.4485445,1.5379733,2.4730504,1.8341045,7.8978043,5.27449,15.047183,8.276655,10.754243,7.2036414,0.85565084,0.08574411,5.3863087
layer_15,2.6197782,1.4560319,5.837165,6.5500426,3.1321528,6.02046,4.2315607,5.561942,7.6404076,7.504191,10.058963,8.314246,0.54552853,0.19247735,4.60646,5.1595855,4.333621,5.4057713,1.5965052,0.6304908,1.4313198,3.8382916,5.8630095,3.8877337
layer_16,2.9610522,4.6004906,0.38842675,0.19309461,0.69457805,0.28830343,21.456915,6.4090033,6.688249,3.3481288,1.1705403,3.8436763,0.47004095,0.64020133,1.3339815,1.0335422,1.3388292,1.2922285,7.3145676,16.526484,9.798511,5.6994348,0.3581705,0.4649178
layer_17,1.090727,0.93567765,1.7724776,0.40409166,0.30050117,2.9911175,6.096585,2.3290386,4.1906834,0.11112576,0.6529433,0.41469896,0.22997746,1.7541782,1.0832161,4.450923,4.607736,2.772123,1.0761217,0.3513174,0.34606513,0.7309524,2.032889,0.9685072
layer_18,2.3516738,0.6213159,0.37388456,0.55214626,0.5202444,0.47265336,1.87888,3.2012348,3.3307471,3.2894113,0.9818295,1.0900239,0.57893044,1.1034644,2.2354648,0.17520297,1.1154071,2.5505943,0.42259306,2.7486105,3.9656363,3.8796337,0.93125945,2.2549832
layer_19,1.4146156,2.7153912,3.956844,1.6773454,2.975073,2.8963037,3.1751223,2.9513752,1.4534857,1.8633804,1.1982604,1.5796269,0.9381961,3.1801252,0.6854717,0.29369596,0.5525994,0.6590272,0.9946396,1.6725494,1.4504489,0.13375726,0.18192866,0.4693335
layer_20,1.8832635,1.5131834,1.0334276,0.79271173,0.59755087,0.64644194,0.9612172,1.5562152,1.0269041,0.3766594,0.3901573,0.24666831,1.6309155,7.3330584,0.8880448,1.3237057,0.55934954,0.467071,1.0187886,0.97513884,0.9048468,2.4706476,0.91992337,1.2863574
layer_21,4.156464,1.0413884,0.64937013,0.1901775,0.21889661,0.8025912,0.3180285,0.1796413,0.26630116,5.544645,2.6090562,2.691186,0.4265765,0.51793915,1.3729646,0.2400059,0.5119772,0.25313497,4.0464077,0.3931055,1.6681448,1.129466,0.34728527,2.1178749
layer_22,0.7003468,2.894574,1.0878961,0.2366736,0.26531506,0.23081729,0.8744974,0.5889996,0.46471375,0.38303858,0.2543248,0.20776169,0.96785575,0.4736756,1.8252097,0.4160232,0.51577526,0.6508958,0.40034005,0.41823104,0.41243556,0.42736295,0.09638788,0.0935697
layer_23,1.0744764,2.0936246,0.8617253,7.0279,4.410653,3.2609315,1.8983642,0.803563,2.6069663,0.40620133,0.45331496,0.46681076,0.4229912,0.6527419,1.0619619,1.7291312,1.8089987,1.992298,0.22001424,0.39475733,0.99826336,1.0233951,0.48730016,1.2415297
layer_24,0.44203475,0.7179123,0.6479117,0.4624299,0.5722773,0.52728057,3.8984013,0.5554477,1.6148095,4.0142117,10.090371,1.410317,1.1533487,0.254014,0.3550636,0.7036513,1.1384363,0.5365357,0.48235124,0.52846694,0.466109,1.8090652,1.0217534,0.534043
layer_25,0.29826912,2.8008792,0.18282767,1.5966389,0.5572179,0.224447,1.1906542,1.1961031,1.7954128,0.09397129,0.07768149,0.08405216,1.1522156,4.3019495,0.5403189,0.7772042,0.7622407,0.55596703,0.40317336,0.07243218,0.4048077,0.9030244,0.6198619,2.1182327
layer_26,1.6463922,1.449165,1.2644246,0.6112982,1.5856088,0.607158,1.2904781,1.8185201,0.51811695,0.6326992,1.3386052,0.5797296,9.870915,9.083946,6.402524,5.7611375,1.0511411,3.2583873,1.6591637,1.0894592,2.1479685,0.32202664,0.43529084,1.1559447
layer_27,1.0210308,0.6677368,1.0527726,1.6110309,4.0766764,3.574885,0.20830986,0.97982377,0.6323193,4.303317,1.356136,0.3515594,0.34662852,0.5068132,0.8858923,0.5823079,0.46862644,0.97939104,0.82540536,5.5897985,0.95843595,2.6956549,0.69023216,2.0489395
