,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,409,19,103,90,34,0,2,217,104,82,151,11
layer_1,88,141,32,68,5,45,69,83,0,269,0,1
layer_2,14,5,0,37,0,1,168,5,0,164,25,5
layer_3,0,6,169,0,4,2,14,20,26,10,8,139
layer_4,50,154,2,23,1,0,0,0,55,40,2,0
layer_5,14,1,1,33,259,133,0,1270,36,15,0,0
layer_6,3,345,76,481,0,0,251,1,400,0,466,21
layer_7,5,2,257,751,2,23,4,8,160,0,9,650
layer_8,422,63,96,477,2,7,427,418,509,71,4,34
layer_9,3,6,1,505,3,14,162,3,119,56,0,9
layer_10,342,0,0,9,141,756,57,141,1,86,3,0
layer_11,223,276,0,308,921,132,0,69,54,130,627,407
