,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2,37,0,0,0,0,0,1,0,0,0,0,2,2,0,59,0,39,0,12,0,3,0,0
layer_1,0,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
layer_3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4
layer_4,0,0,0,17,0,2,0,0,0,0,0,8,0,4,0,0,0,0,2,5,0,0,0,5
layer_5,0,2,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,4,7
layer_6,3,0,0,0,0,17,0,9,5,5,0,1,6,0,1,1,0,5,0,0,0,0,19,30
layer_7,1,10,0,0,0,0,0,3,14,8,2,0,0,14,1,0,0,0,0,0,1,0,5,1
layer_8,0,0,0,1,4,14,0,0,0,0,1,11,0,1,3,9,0,0,3,0,0,2,0,0
layer_9,0,4,0,0,0,0,11,30,8,0,0,0,2,0,0,0,0,0,3,0,4,0,0,2
layer_10,2,0,0,0,2,0,0,3,0,0,0,0,38,11,28,0,0,0,0,0,0,0,0,0
layer_11,1,0,0,1,0,0,0,0,1,4,0,1,4,6,1,0,3,1,13,16,1,6,2,0
layer_12,0,1,1,0,0,8,4,1,0,0,0,0,1,0,1,0,0,2,3,0,0,1,2,8
layer_13,0,3,0,2,2,0,46,6,9,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0
layer_14,27,0,0,7,7,21,4,2,0,17,1,0,0,0,0,3,0,0,0,2,5,1,0,3
layer_15,0,0,2,10,1,0,0,0,6,1,4,2,1,0,1,0,1,1,0,0,0,2,0,1
layer_16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
layer_17,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
layer_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0
layer_19,2,3,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0
layer_21,8,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
layer_24,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
layer_26,1,1,0,1,0,0,0,1,0,0,0,0,4,9,1,2,0,1,1,1,0,0,0,0
layer_27,0,1,0,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,9,1,0,0,0
