,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,86,75,69,78,51,84,84,38,48,61,5,74,50,49,5,41
layer_1,39,88,74,85,55,58,54,70,52,51,63,53,57,65,51,60
layer_2,64,99,72,61,61,41,44,79,51,20,59,50,59,46,47,47
layer_3,111,67,89,61,74,61,29,49,64,22,34,27,46,50,47,20
layer_4,50,146,47,58,64,107,113,64,58,38,57,38,45,46,38,23
layer_5,70,94,92,67,62,72,52,48,54,59,54,52,68,52,52,54
layer_6,104,140,64,72,62,60,53,83,52,52,52,54,52,52,52,54
layer_7,54,151,45,117,11,133,56,55,56,58,61,57,53,52,52,51
layer_8,66,29,95,149,67,58,57,140,54,53,53,51,52,52,52,52
layer_9,107,107,34,55,87,56,56,52,53,52,52,52,53,52,52,52
layer_10,167,153,87,69,56,58,77,55,51,52,52,53,52,52,53,52
layer_11,106,97,95,56,53,71,52,56,53,52,52,52,52,52,52,52
layer_12,158,129,89,74,75,53,82,81,52,52,52,52,52,52,52,52
layer_13,101,93,92,80,64,52,52,52,57,52,52,52,52,52,52,52
layer_14,133,70,55,75,64,54,52,52,61,52,52,52,52,52,52,52
layer_15,81,172,62,54,56,52,70,52,52,52,52,52,52,53,52,54
layer_16,175,131,52,55,52,62,52,52,53,52,52,52,52,52,52,52
layer_17,98,143,59,54,63,52,54,55,52,52,56,52,52,52,52,52
layer_18,146,82,57,95,52,63,54,52,53,52,52,53,52,52,53,52
layer_19,85,79,56,61,52,88,54,54,52,52,52,52,52,52,52,53
layer_20,108,144,119,52,57,94,58,52,52,52,52,52,52,52,52,52
layer_21,89,92,80,94,55,52,54,52,52,52,52,52,52,52,38,51
layer_22,82,64,110,48,51,74,65,56,52,54,52,52,34,52,52,45
layer_23,118,101,131,123,53,113,59,63,26,38,57,55,54,55,25,35
