,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,7,1,104,4,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,19,14,0,1,3,5,0,1,0,0,0,0
layer_1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,1,0
layer_2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0
layer_3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,24,4,1,0,1,0,0,0,0,35,0,0,0,9,1,16,0
layer_4,0,0,0,0,44,0,0,40,0,1,0,0,6,4,1,0,0,0,1,0,0,0,0,3,14,3,0,0,0,0,0,3
layer_5,0,0,0,0,0,0,0,0,0,0,0,0,3,14,22,3,6,8,0,0,0,0,2,0,0,0,0,0,0,1,1,35
layer_6,46,4,7,13,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,3,0,21,7,0,0,3,3,2,23
layer_7,1,2,0,0,23,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,8
layer_8,0,0,1,0,0,0,0,1,7,1,0,10,1,18,1,0,0,0,0,0,0,0,0,0,0,20,73,0,0,32,0,0
layer_9,1,0,0,2,7,10,0,1,0,0,0,0,0,14,30,26,0,0,0,0,2,0,0,4,0,0,41,0,53,9,0,1
layer_10,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
layer_11,0,0,0,0,0,0,0,0,1,5,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_12,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0,0,1,0
layer_13,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,2,0,0,0,0
layer_15,4,1,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
