,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,257.0,249.0,238.0,224.0,213.0,162.0,97.0,143.0,101.0,143.0,107.0,70.0,78.0,91.0,50.0,82.0
layer_1,257.0,259.0,239.0,227.0,180.0,55.0,145.0,95.0,133.0,79.0,21.0,98.0,41.0,49.0,89.0,67.0
layer_2,251.0,268.0,233.0,201.0,99.0,85.0,164.0,130.0,90.0,59.0,19.0,25.0,65.0,77.0,21.0,58.0
layer_3,256.0,257.0,185.0,207.0,138.0,125.0,117.0,53.0,62.0,81.0,52.0,103.0,39.0,24.0,23.0,18.0
layer_4,258.0,265.0,196.0,188.0,85.0,128.0,113.0,36.0,92.0,50.0,80.0,41.0,59.0,59.0,57.0,95.0
layer_5,258.0,259.0,182.0,105.0,29.0,52.0,19.0,37.0,90.0,19.0,20.0,21.0,20.0,20.0,19.0,83.0
layer_6,191.0,245.0,201.0,201.0,29.0,22.0,78.0,58.0,81.0,19.0,20.0,19.0,21.0,17.0,20.0,19.0
layer_7,258.0,227.0,228.0,157.0,25.0,249.0,92.0,26.0,31.0,24.0,43.0,28.0,27.0,19.0,19.0,36.0
layer_8,258.0,257.0,262.0,33.0,25.0,20.0,109.0,64.0,20.0,22.0,18.0,19.0,19.0,19.0,19.0,19.0
layer_9,258.0,179.0,44.0,101.0,114.0,20.0,44.0,21.0,21.0,41.0,19.0,19.0,21.0,19.0,19.0,19.0
layer_10,76.0,154.0,224.0,27.0,165.0,60.0,103.0,23.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
layer_11,229.0,136.0,22.0,20.0,21.0,29.0,21.0,32.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
layer_12,207.0,225.0,27.0,29.0,145.0,19.0,21.0,71.0,21.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0
layer_13,157.0,161.0,22.0,106.0,21.0,20.0,19.0,20.0,30.0,19.0,28.0,19.0,19.0,19.0,20.0,19.0
layer_14,224.0,22.0,23.0,19.0,27.0,34.0,34.0,19.0,28.0,19.0,19.0,19.0,34.0,19.0,19.0,92.0
layer_15,232.0,45.0,19.0,19.0,22.0,21.0,19.0,20.0,20.0,19.0,25.0,19.0,19.0,23.0,19.0,52.0
layer_16,257.0,218.0,21.0,20.0,19.0,19.0,19.0,19.0,21.0,19.0,19.0,19.0,19.0,24.0,19.0,19.0
layer_17,223.0,132.0,20.0,20.0,22.0,21.0,18.0,121.0,20.0,24.0,55.0,19.0,19.0,21.0,19.0,19.0
layer_18,24.0,162.0,19.0,30.0,19.0,20.0,19.0,19.0,21.0,20.0,21.0,19.0,19.0,19.0,91.0,20.0
layer_19,139.0,21.0,18.0,21.0,19.0,31.0,33.0,23.0,31.0,19.0,20.0,19.0,19.0,19.0,19.0,50.0
layer_20,249.0,216.0,28.0,23.0,19.0,45.0,34.0,18.0,22.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0
layer_21,193.0,251.0,62.0,24.0,20.0,31.0,47.0,42.0,22.0,30.0,22.0,19.0,19.0,19.0,113.0,87.0
layer_22,245.0,212.0,171.0,45.0,86.0,81.0,83.0,107.0,23.0,23.0,28.0,21.0,56.0,20.0,19.0,27.0
layer_23,232.0,224.0,182.0,179.0,88.0,149.0,79.0,135.0,106.0,52.0,62.0,59.0,27.0,26.0,57.0,45.0
