,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21.762154,1.21674,20.04543,3.7180521,16.700424,1.4280376,21.496822,47.479683,20.635963,22.707226,15.865818,20.4243
layer_1,44.74283,40.081276,32.14747,16.090939,26.186825,16.27995,15.745003,22.6734,16.737175,13.7332535,31.905973,3.034103
layer_2,33.567417,13.497,55.280857,41.04389,29.2063,50.249958,17.14817,27.306047,51.861713,71.230835,37.578697,20.401468
layer_3,3.1205602,21.978333,38.82707,24.438707,7.8640924,13.51086,40.36105,74.76028,41.23544,24.637323,18.211288,33.821815
layer_4,18.22238,21.774818,8.358996,38.052105,7.5347886,16.372286,32.073524,25.983534,15.66937,16.614809,4.9521236,62.50735
layer_5,10.330966,3.1163185,22.201395,15.441179,16.551641,4.007911,17.395882,4.9280214,8.436491,6.566566,6.7050123,6.0842614
layer_6,21.628088,6.3963037,6.7979946,8.646875,20.279663,15.400094,7.336735,16.068996,30.151186,3.509344,8.766123,12.174057
layer_7,34.23304,4.4916997,3.2092535,8.467352,6.6778374,9.990806,5.6853595,5.136818,10.77509,5.775487,3.6787727,5.5321245
layer_8,6.1939034,5.1590347,6.0184393,5.1234984,4.122786,12.98802,22.727697,15.817874,5.307297,4.1055865,10.122612,17.40054
layer_9,4.606526,3.4446468,4.931698,17.532398,4.5491786,4.9153323,3.865241,6.0502934,19.700365,3.752435,5.566291,4.4562836
layer_10,6.6332474,6.1713047,5.1243386,4.1928654,8.295587,8.704309,4.230035,5.17473,5.532842,18.535328,5.2724223,5.086968
layer_11,12.1737,5.87023,5.582319,9.313158,7.4478593,13.660673,7.6609035,7.185867,24.14765,6.545126,6.7412953,7.0076838
