,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,39.0,27.0,292.0,1.0,0.0,0.0,82.0,142.0,34.0,29.0,32.0,21.0,0.0,25.0,252.0,0.0
layer_1,54.0,3.0,2.0,0.0,126.0,24.0,3.0,89.0,9.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0
layer_2,7.0,1.0,55.0,8.0,20.0,194.0,225.0,27.0,84.0,97.0,69.0,2.0,29.0,7.0,8.0,6.0
layer_3,12.0,5.0,0.0,1.0,10.0,82.0,0.0,0.0,138.0,49.0,20.0,46.0,238.0,194.0,270.0,0.0
layer_4,49.0,3.0,150.0,1.0,0.0,0.0,4.0,2.0,27.0,6.0,4.0,4.0,76.0,9.0,22.0,24.0
layer_5,0.0,0.0,3.0,126.0,52.0,0.0,3.0,0.0,21.0,134.0,0.0,0.0,0.0,28.0,146.0,0.0
layer_6,37.0,0.0,11.0,0.0,10.0,0.0,14.0,2.0,0.0,3.0,0.0,32.0,14.0,1.0,160.0,98.0
layer_7,0.0,0.0,5.0,20.0,21.0,12.0,6.0,0.0,9.0,5.0,0.0,0.0,67.0,16.0,0.0,18.0
layer_8,104.0,0.0,11.0,230.0,0.0,11.0,37.0,2.0,9.0,11.0,0.0,0.0,15.0,8.0,0.0,0.0
layer_9,3.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,41.0,12.0,39.0,0.0,0.0
layer_10,33.0,4.0,14.0,4.0,300.0,95.0,1.0,9.0,9.0,40.0,15.0,1.0,23.0,4.0,50.0,1.0
layer_11,74.0,6.0,0.0,1.0,73.0,84.0,34.0,117.0,97.0,6.0,2.0,0.0,10.0,39.0,5.0,0.0
layer_12,12.0,58.0,18.0,41.0,203.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,12.0,0.0,0.0
layer_13,1.0,21.0,0.0,43.0,0.0,0.0,52.0,0.0,2.0,49.0,0.0,2.0,0.0,6.0,167.0,0.0
layer_14,2.0,13.0,120.0,42.0,64.0,11.0,14.0,146.0,1.0,1.0,185.0,105.0,3.0,1.0,0.0,31.0
layer_15,133.0,248.0,0.0,0.0,12.0,5.0,134.0,18.0,22.0,48.0,0.0,23.0,28.0,2.0,71.0,115.0
layer_16,140.0,210.0,14.0,1.0,123.0,42.0,2.0,19.0,3.0,109.0,0.0,4.0,0.0,0.0,16.0,0.0
layer_17,0.0,2.0,33.0,22.0,0.0,0.0,58.0,120.0,0.0,0.0,8.0,10.0,8.0,11.0,20.0,40.0
