,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,21.0,31.0,39.0,40.0,30.0,60.0,62.0,35.0,63.0,19.0,48.0,36.0,53.0,27.0,37.0,24.0
layer_1,70.0,4.0,23.0,36.0,69.0,18.0,9.0,9.0,32.0,34.0,42.0,41.0,40.0,57.0,10.0,7.0
layer_2,32.0,31.0,27.0,72.0,36.0,47.0,55.0,73.0,35.0,65.0,42.0,49.0,40.0,38.0,12.0,63.0
layer_3,16.0,37.0,16.0,17.0,16.0,58.0,17.0,17.0,16.0,16.0,16.0,16.0,17.0,17.0,16.0,17.0
layer_4,16.0,16.0,16.0,17.0,16.0,46.0,16.0,23.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,17.0
layer_5,33.0,16.0,55.0,16.0,16.0,31.0,34.0,16.0,20.0,17.0,16.0,14.0,16.0,16.0,16.0,18.0
layer_6,17.0,46.0,17.0,16.0,25.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0
layer_7,16.0,27.0,16.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,25.0,16.0,19.0,16.0,16.0
layer_8,16.0,16.0,11.0,16.0,16.0,15.0,18.0,16.0,16.0,18.0,16.0,20.0,15.0,16.0,16.0,16.0
layer_9,16.0,16.0,25.0,16.0,12.0,30.0,16.0,16.0,16.0,26.0,16.0,16.0,16.0,19.0,16.0,16.0
layer_10,16.0,16.0,16.0,16.0,21.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,16.0,16.0,16.0,15.0
layer_11,16.0,15.0,16.0,14.0,23.0,18.0,12.0,16.0,16.0,16.0,5.0,45.0,18.0,16.0,20.0,20.0
layer_12,16.0,16.0,16.0,16.0,16.0,16.0,17.0,20.0,16.0,16.0,16.0,17.0,46.0,16.0,17.0,16.0
layer_13,16.0,16.0,16.0,16.0,17.0,5.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,26.0,16.0
layer_14,16.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,45.0,16.0,17.0,16.0,17.0,16.0,16.0
layer_15,16.0,18.0,16.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,25.0,16.0,16.0
layer_16,16.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,16.0,16.0,16.0,17.0,16.0
layer_17,12.0,16.0,17.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,17.0,16.0,17.0,16.0,16.0
layer_18,13.0,16.0,16.0,16.0,16.0,17.0,16.0,15.0,18.0,30.0,16.0,39.0,17.0,16.0,16.0,16.0
layer_19,18.0,16.0,15.0,16.0,22.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0
layer_20,16.0,16.0,16.0,20.0,16.0,17.0,16.0,16.0,16.0,15.0,17.0,16.0,16.0,17.0,40.0,16.0
layer_21,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0
layer_22,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0
layer_23,16.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
layer_24,16.0,16.0,25.0,17.0,16.0,16.0,16.0,18.0,16.0,16.0,16.0,16.0,18.0,35.0,16.0,16.0
layer_25,16.0,18.0,16.0,16.0,18.0,16.0,15.0,16.0,23.0,16.0,17.0,16.0,16.0,16.0,16.0,16.0
layer_26,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0,17.0,16.0,17.0,17.0
layer_27,17.0,16.0,16.0,18.0,16.0,16.0,16.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
