,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24,57,119,64,163,84,127,85,131,34,17,180
layer_1,119,75,0,46,0,75,46,146,112,81,51,84
layer_2,67,225,49,19,5,65,84,0,77,134,114,8
layer_3,154,18,117,65,201,223,40,48,26,4,4,49
layer_4,94,28,65,29,105,29,59,6,59,48,10,41
layer_5,97,16,298,8,42,71,65,134,57,53,21,60
layer_6,11,10,10,150,81,10,114,10,69,5,60,95
layer_7,101,70,48,43,59,88,85,103,36,100,164,19
layer_8,103,39,60,70,92,133,103,157,66,242,128,166
layer_9,74,87,135,144,111,170,155,41,86,34,74,188
layer_10,22,99,86,107,46,137,75,94,170,93,104,86
layer_11,134,93,32,120,130,139,56,127,41,85,112,33
