,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,25,14,27,74,12,13,25,20,89,14,61,95
layer_1,0,9,1,0,3,4,0,13,0,0,2,3
layer_2,66,3,0,0,5,0,4,7,0,66,5,0
layer_3,0,2,0,41,31,52,0,0,8,29,2,24
layer_4,0,5,0,0,0,4,0,2,0,0,0,10
layer_5,23,0,0,0,0,0,0,0,0,47,29,0
layer_6,0,0,0,0,10,0,9,0,0,72,3,66
layer_7,20,0,22,0,66,5,0,0,2,46,79,7
layer_8,0,0,0,0,0,0,0,0,0,19,0,0
layer_9,0,0,0,0,0,1,0,0,6,1,0,0
layer_10,1,3,18,1,4,4,2,2,5,4,11,4
layer_11,3,4,20,4,4,5,5,3,25,4,4,3
