,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.038408235,0.0,0.05959216,0.0001979806,0.0,0.0,0.0,0.0,0.0,0.0015838448,0.0,0.019600078,0.0,0.0,0.0,0.0001979806,0.0,0.016036429,0.0,0.0,0.103543855,0.04315977,0.0,0.018016234,0.000989903,0.039398137,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0003959612,0.005147496,0.0,0.0,0.0003959612,0.000989903,0.0027717284,0.0,0.0,0.0,0.0,0.0003959612,0.00336567,0.0,0.0,0.0,0.0,0.0,0.0005939418,0.0,0.001979806,0.0,0.0013858642,0.0005939418,0.0013858642,0.0,0.0,0.0,0.0001979806,0.0,0.0007919224,0.0
2,0.000989903,0.0,0.0011878836,0.0,0.0,0.0001979806,0.0,0.0001979806,0.0015838448,0.000989903,0.0,0.0021777865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979806,0.0,0.0,0.0001979806,0.0,0.0,0.00336567
3,0.0,0.0,0.0001979806,0.0001979806,0.0003959612,0.017026331,0.0013858642,0.00336567,0.0,0.0,0.0027717284,0.0005939418,0.0041575925,0.012670758,0.001979806,0.032270838,0.04276381,0.003959612,0.0,0.0,0.0,0.0,0.002375767,0.0,0.0065333596,0.0013858642,0.0,0.0,0.055434566,0.0001979806,0.019402098,0.015640467
4,0.0,0.0007919224,0.0,0.0,0.018808156,0.0001979806,0.0073252823,0.021975847,0.010294992,0.0015838448,0.0001979806,0.0,0.010888933,0.00673134,0.0001979806,0.004751534,0.0013858642,0.02692536,0.0,0.0001979806,0.0,0.0,0.0,0.04929717,0.010294992,0.0001979806,0.0,0.0007919224,0.0,0.0,0.0,0.012472778
5,0.0,0.0011878836,0.016234409,0.020985944,0.007523263,0.0,0.0007919224,0.0,0.0003959612,0.0,0.0,0.0,0.017818253,0.008315185,0.0015838448,0.0003959612,0.079192236,0.01999604,0.018808156,0.0011878836,0.002375767,0.0,0.0041575925,0.0003959612,0.0,0.0077212434,0.0,0.0,0.0003959612,0.009503068,0.004355573,0.0021777865
6,0.083151855,0.051672935,0.018214215,0.13205306,0.0,0.0021777865,0.0001979806,0.0081172045,0.0013858642,0.0,0.0,0.0,0.0017818253,0.0,0.0005939418,0.005939418,0.0,0.008909127,0.004355573,0.018412195,0.0003959612,0.0071273013,0.008711146,0.0,0.019402098,0.0013858642,0.0,0.0,0.001979806,0.025539497,0.0081172045,0.10196001
7,0.018808156,0.0011878836,0.0057414374,0.0,0.023757672,0.0,0.002573748,0.0005939418,0.0,0.0,0.0,0.0,0.0,0.002375767,0.027717283,0.022173828,0.13343893,0.04929717,0.0005939418,0.0001979806,0.0015838448,0.0003959612,0.0,0.0013858642,0.0011878836,0.0027717284,0.005939418,0.0005939418,0.0,0.0,0.0,0.054840624
8,0.0017818253,0.0,0.0021777865,0.0005939418,0.0001979806,0.0021777865,0.001979806,0.0021777865,0.0069293207,0.014056622,0.0003959612,0.14729756,0.05642447,0.045337558,0.008513166,0.005147496,0.0,0.0005939418,0.0003959612,0.0011878836,0.0,0.0,0.008315185,0.002573748,0.0003959612,0.081568,0.09582261,0.0007919224,0.0,0.104533754,0.0,0.0007919224
9,0.0049495148,0.0,0.000989903,0.0073252823,0.07503465,0.031280935,0.0011878836,0.012274797,0.0,0.0,0.0,0.07642051,0.0,0.04672342,0.017620273,0.009305088,0.0001979806,0.0,0.0,0.002573748,0.004355573,0.0,0.0,0.011680855,0.0,0.0005939418,0.06691744,0.0,0.014254603,0.052266877,0.005939418,0.002375767
10,0.0,0.0,0.0,0.0,0.0,0.006335379,0.0,0.010492972,0.007919224,0.0081172045,0.004355573,0.0015838448,0.0,0.0001979806,0.0,0.0,0.009503068,0.0,0.022569789,0.0,0.0,0.0001979806,0.0,0.0,0.0,0.0,0.0,0.0,0.0037616314,0.012670758,0.0,0.0
11,0.0003959612,0.0,0.0001979806,0.0001979806,0.0,0.0,0.0,0.0,0.000989903,0.019006137,0.0,0.003959612,0.0,0.0001979806,0.0001979806,0.0,0.0,0.09839636,0.0,0.005147496,0.0001979806,0.0,0.0001979806,0.0,0.0,0.0001979806,0.0,0.0001979806,0.0027717284,0.0001979806,0.009701049,0.0049495148
12,0.0021777865,0.0,0.0,0.010888933,0.0,0.0,0.0,0.068501286,0.009107107,0.001979806,0.0001979806,0.0003959612,0.0,0.0003959612,0.0,0.0,0.0,0.0005939418,0.0,0.0027717284,0.0,0.028113244,0.0,0.01009701,0.0,0.0003959612,0.0005939418,0.002573748,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.03642843,0.0,0.0,0.0,0.0,0.0041575925,0.0,0.008315185,0.0,0.0,0.0,0.004355573,0.0,0.0,0.0005939418,0.0,0.0,0.0,0.0,0.0001979806,0.0027717284,0.0,0.0,0.0005939418,0.0007919224,0.0,0.0005939418,0.0
14,0.0,0.0,0.0,0.0,0.0,0.018610176,0.0021777865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000989903,0.0653336,0.0005939418,0.0,0.0,0.0,0.0,0.0001979806,0.0,0.0001979806,0.0041575925,0.0,0.0,0.0,0.0
15,0.008711146,0.0003959612,0.0,0.0,0.0,0.0,0.0031676895,0.0,0.002969709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010888933,0.0,0.035240546,0.0,0.0,0.0,0.0,0.0
