,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,2,0,3,3,4,4,0,4,4,1,5,1,4,6,5,3,3,3,4,1,4,3,2,0,3,2,2,2,1,3,3,0
layer_1,5,1,4,5,4,4,2,2,4,5,6,5,5,3,4,3,2,0,5,4,6,4,0,5,3,4,5,2,1,3,5,4
layer_2,3,4,3,5,5,4,5,5,5,5,4,5,4,4,5,5,5,3,3,4,4,5,3,5,3,4,4,5,5,5,3,5
layer_3,4,4,4,4,5,4,4,4,3,5,3,4,4,5,5,5,5,5,4,4,5,4,4,5,4,4,6,2,4,4,5,5
layer_4,3,4,3,2,4,3,5,4,4,4,3,4,3,3,5,4,5,5,3,4,4,6,4,2,4,4,2,1,4,6,5,3
layer_5,2,2,3,2,2,2,3,3,4,3,4,4,3,4,4,2,4,2,3,4,1,3,4,4,3,4,4,5,2,2,4,5
layer_6,1,3,3,1,5,1,1,3,3,5,3,3,3,2,4,3,4,4,3,2,4,4,4,3,2,1,3,4,3,2,4,3
layer_7,2,1,2,1,4,3,5,2,4,4,3,4,5,4,3,1,3,4,4,0,1,2,4,2,1,3,1,3,4,3,1,2
layer_8,4,1,3,2,1,2,1,2,2,2,2,2,1,2,1,3,2,3,4,0,2,1,3,2,2,3,4,4,0,2,2,4
layer_9,1,1,3,2,0,4,2,4,2,3,3,1,2,1,1,2,1,4,3,3,4,2,2,4,4,1,2,3,4,2,2,3
layer_10,1,0,1,2,1,2,1,1,2,2,2,1,1,2,2,1,3,3,1,1,2,1,3,1,2,3,2,2,4,1,1,2
layer_11,2,3,4,2,2,1,1,1,1,2,5,1,1,2,2,4,3,1,4,2,3,2,3,2,1,2,2,1,1,3,4,4
layer_12,2,2,3,3,1,2,1,1,4,2,2,2,1,1,1,3,3,1,4,4,4,2,2,1,1,1,5,1,2,2,1,2
layer_13,1,1,2,1,2,0,2,1,3,2,1,5,4,3,3,1,3,3,3,1,1,1,1,3,2,3,3,2,3,2,1,1
layer_14,0,4,2,2,3,2,1,3,1,2,2,2,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,2,2,1,1,1
layer_15,1,4,3,1,1,2,1,1,1,2,5,3,1,1,1,1,1,0,1,2,1,1,2,2,0,2,0,1,1,2,1,2
layer_16,1,4,3,3,2,1,2,2,3,1,0,1,1,2,1,2,1,1,0,2,3,1,0,1,5,1,2,2,2,2,1,1
layer_17,1,1,1,0,4,1,0,2,1,2,2,2,4,3,1,3,3,2,1,2,1,3,5,1,1,3,0,2,3,1,2,1
layer_18,4,2,3,1,1,2,2,4,3,3,1,1,3,2,2,2,2,1,3,1,2,2,2,3,1,2,1,1,2,2,3,1
layer_19,1,3,2,4,1,2,2,2,4,3,4,2,3,1,3,1,1,3,2,2,1,3,1,1,3,4,5,3,2,0,2,1
layer_20,4,4,1,3,1,3,2,2,3,1,2,3,4,2,0,5,2,3,2,1,2,0,1,0,2,1,2,4,1,2,3,4
layer_21,3,5,1,2,2,4,4,2,1,1,4,2,1,1,2,1,3,2,1,1,0,1,1,3,3,2,4,3,2,4,3,1
layer_22,1,2,1,1,1,1,2,2,2,2,0,2,1,1,1,1,3,3,1,1,2,2,2,2,3,3,2,3,1,2,2,0
layer_23,2,2,1,3,3,1,1,2,2,2,1,1,2,1,3,1,1,1,3,2,1,0,2,2,1,1,1,1,2,1,2,1
layer_24,1,1,2,1,5,2,1,2,2,2,2,0,1,0,5,2,4,1,3,1,1,3,1,2,2,0,3,1,1,2,2,0
layer_25,2,1,2,4,1,0,2,2,1,1,2,1,2,1,2,1,1,2,2,1,0,1,2,4,1,0,1,1,2,2,2,1
layer_26,3,1,1,2,2,1,0,1,0,2,1,1,2,2,1,3,1,1,4,0,0,0,2,3,2,4,4,3,2,1,4,2
layer_27,1,1,2,1,1,1,2,4,1,4,1,1,4,1,2,2,4,2,1,1,1,1,2,1,1,0,1,2,0,1,0,1
layer_28,3,1,2,2,1,1,1,1,0,2,1,1,1,1,2,1,1,2,2,1,1,1,0,2,2,2,1,1,1,1,1,1
layer_29,1,1,2,0,1,4,1,4,1,3,2,1,2,1,2,0,1,1,0,1,1,2,1,3,2,1,1,1,1,0,3,1
layer_30,2,0,3,1,1,1,0,2,1,0,2,3,4,3,1,1,0,1,0,4,3,1,1,2,0,1,1,3,1,1,0,4
layer_31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1
