,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,2227.0,228.0,2969.0,566.0,996.0,69.0,380.0,5971.0,4936.0,86.0,2131.0,7.0
layer_1,234.0,1981.0,6143.0,65.0,4765.0,367.0,768.0,6.0,159.0,1567.0,1914.0,951.0
layer_2,78.0,0.0,6663.0,88.0,133.0,785.0,0.0,3851.0,523.0,2908.0,47.0,574.0
layer_3,5852.0,1.0,1587.0,2590.0,23.0,56.0,151.0,2.0,0.0,4889.0,205.0,250.0
layer_4,2635.0,6506.0,29.0,8984.0,3186.0,470.0,1346.0,5000.0,3251.0,5560.0,692.0,1765.0
layer_5,171.0,0.0,0.0,120.0,0.0,0.0,4.0,8.0,13.0,0.0,3835.0,270.0
layer_6,6.0,3629.0,83.0,1258.0,1.0,0.0,0.0,0.0,231.0,6879.0,4604.0,49.0
layer_7,489.0,1018.0,0.0,259.0,82.0,225.0,73.0,1491.0,0.0,0.0,98.0,17.0
layer_8,2.0,119.0,28.0,0.0,3770.0,588.0,48.0,2.0,6909.0,2.0,379.0,504.0
layer_9,0.0,1017.0,29.0,165.0,0.0,902.0,309.0,8.0,2959.0,1.0,0.0,103.0
layer_10,20.0,22.0,6983.0,875.0,1965.0,3942.0,14.0,0.0,3354.0,5362.0,1905.0,1269.0
layer_11,2035.0,7231.0,6791.0,239.0,6528.0,167.0,271.0,18.0,4696.0,1.0,1327.0,7820.0
