,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,28,236,274,0,672,7,79,3,82,214,1068,300,89,206,681,778,4,65,27,195,0,195,147,35
layer_1,38,221,0,0,9,0,0,0,0,9,0,1456,1631,475,97,0,113,0,1,5,173,12,7,1105
layer_2,855,0,4,7,0,0,16,0,0,9,5,0,0,477,0,0,20,0,0,442,0,22,0,1
layer_3,0,0,0,27,0,28,4,1523,650,17,8,3,0,73,0,182,20,0,0,34,0,0,0,0
layer_4,0,1,0,325,4,1385,0,0,0,388,0,10,0,0,0,0,166,0,0,517,1448,1,0,4
layer_5,0,426,91,2,118,4,1,30,15,0,4,36,3,1,0,0,385,0,0,0,0,0,908,14
layer_6,1442,0,0,25,0,0,1,0,0,7,10,0,1,348,0,14,15,0,331,50,63,1,220,0
layer_7,29,1,21,1,0,53,10,134,0,30,4,305,0,0,0,168,11,1,0,0,0,5,0,244
layer_8,0,29,0,0,338,18,89,185,0,8,0,3,3,95,0,0,0,0,163,0,22,0,67,14
layer_9,0,0,28,0,0,0,0,65,0,2,0,0,44,24,19,0,184,178,67,0,798,1,28,13
layer_10,9,122,39,0,0,1,2,20,349,62,0,9,0,87,0,50,11,2,36,1,222,1,109,45
layer_11,8,5,0,47,2,21,32,0,12,0,0,0,8,0,2,1,2,0,0,0,0,0,0,10
layer_12,8,6,0,0,19,2,4,10,6,7,8,13,5,9,11,8,3,3,3,6,7,0,3,13
layer_13,187,179,21,23,98,13,35,8,7,11,8,1052,1074,51,36,14,27,3,9,2,48,4,21,380
layer_14,272,0,9,0,0,0,54,0,0,34,3,0,0,69,0,4,29,20,0,36,1,4,0,0
layer_15,4,0,0,78,6,7,44,458,136,11,16,12,0,4,3,38,32,0,5,31,1,4,0,0
layer_16,0,0,2,92,8,488,0,0,0,55,0,6,0,0,1,2,24,0,29,140,768,0,0,0
layer_17,0,129,56,2,30,21,0,8,3,0,12,41,12,0,1,0,156,0,0,7,0,0,249,27
layer_18,873,3,0,28,0,0,11,0,1,8,1,11,1,89,12,3,1,0,175,26,27,0,163,1
layer_19,2,0,3,0,0,15,0,38,0,1,5,380,1,0,0,68,2,1,5,0,0,2,0,92
layer_20,0,2,0,1,137,1,5,24,1,0,1,0,6,5,0,0,0,0,31,1,13,0,15,1
layer_21,0,0,6,0,0,0,0,117,5,0,0,0,49,0,5,0,4,93,6,0,249,3,6,3
layer_22,7,144,20,0,1,0,3,5,344,13,14,9,0,54,2,10,1,8,15,1,84,0,60,2
layer_23,1328,8,0,708,56,10,5,1,27,119,2,0,461,6,5,0,3,9,0,18,0,1,13,6
