,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,0,155,0,171,1,1,3,0,1,22,0,18,5,10,20,1,4,0,2,0,3,0,1
layer_1,16,6,0,0,53,1,1,0,48,1,0,89,89,29,4,13,3,71,1,10,1,0,0,2
layer_2,31,2,0,0,0,0,14,0,0,11,0,0,1,5,0,0,4,5,0,9,0,0,0,0
layer_3,1,0,0,4,1,0,0,151,0,1,5,19,0,3,0,5,13,0,0,1,0,0,0,5
layer_4,0,3,0,0,28,220,0,8,1,43,0,1,0,0,7,0,0,0,7,31,240,0,0,2
layer_5,0,12,5,0,6,51,0,2,2,0,0,6,0,0,0,0,49,12,8,2,0,0,14,81
layer_6,230,41,0,17,0,0,1,3,85,0,1,0,0,1,2,8,2,0,0,14,24,2,5,0
layer_7,111,0,0,3,0,4,3,4,1,1,1,24,2,1,0,2,14,1,0,0,1,28,0,11
layer_8,0,6,0,0,5,2,17,2,4,2,2,0,12,13,0,0,0,0,0,0,5,1,25,0
layer_9,0,0,4,0,0,0,0,2,2,0,0,0,6,0,5,0,10,0,3,0,50,0,0,8
layer_10,0,3,0,0,0,0,0,0,1,3,0,0,0,3,0,1,0,0,1,0,12,0,0,5
layer_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
layer_12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,9,17,3,7,56,3,0,0,20,0,1,212,102,48,13,7,6,7,1,0,0,0,2,1
layer_14,31,0,0,0,0,0,26,0,0,4,0,0,2,1,2,0,3,2,1,0,0,0,4,0
layer_15,3,0,0,27,2,0,2,34,2,0,1,4,0,0,0,4,11,0,0,0,0,1,0,2
layer_16,0,4,0,3,6,56,0,0,0,7,0,0,0,0,4,0,0,0,1,18,149,2,2,0
layer_17,0,5,3,0,1,5,1,2,0,0,0,3,0,0,0,0,24,0,4,0,0,0,1,3
layer_18,68,18,2,5,0,0,0,4,48,1,3,0,0,0,0,2,0,0,0,1,10,1,0,0
layer_19,55,0,0,0,0,0,1,0,0,0,0,13,2,1,0,1,0,0,0,0,2,0,0,5
layer_20,1,1,0,0,2,0,3,0,1,1,1,0,5,0,0,0,0,0,0,0,0,8,1,0
layer_21,1,0,1,0,0,0,0,13,2,0,0,0,0,0,1,1,0,6,0,0,18,2,0,5
layer_22,0,1,0,0,2,0,0,0,17,1,1,0,0,1,0,1,4,1,0,0,10,0,4,11
layer_23,129,13,17,21,10,0,11,0,7,9,0,0,11,0,0,15,12,1,0,9,0,19,2,2
