,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,5.9160395,29.2599,0.73300827,1.6201475,1.4198465,1.9565185,4.253106,5.9794884,5.0443535,0.23511179,0.17093264,0.7632342,0.6907361,2.9076142,2.6258044,16.620594,1.9028904,6.281114,5.2861724,4.686717,4.3344207,2.178669,7.428551e-06,0.00022169983
layer_1,6.4918337,9.654984,0.62571466,1.8700317,11.602829,11.492109,2.5249126,0.5185436,4.4497457,4.2549706,1.2792503,1.4336001,6.7822394,4.0554504,4.757338,8.594402,11.797152,0.40464273,0.4686868,2.1491673,0.9686241,3.762785,4.605081,1.242757
layer_2,2.8335066,0.71738935,2.8986323,1.5751158,0.574976,5.7820115,2.9903297,7.3738313,1.2212205,0.729884,0.42056394,0.26892775,2.4496453,1.5149883,1.551075,0.11337768,0.18584375,0.066295065,2.6636755,0.31398386,1.248277,10.357245,1.2146227,7.2533565
layer_3,2.1507697,1.1198566,4.9666457,3.7141273,4.735432,3.1242685,3.740129,8.217573,5.128421,3.0557387,0.6087516,5.282331,5.853338,6.6799726,2.7710626,2.0707235,3.6575902,0.9476768,3.6779697,1.5135003,0.8833155,6.813715,2.5142107,3.611498
layer_4,1.4856435,2.0170527,0.95347345,10.710161,4.222752,6.385799,2.8605247,6.460967,1.3718287,7.8747783,7.423875,3.7901561,5.8340964,3.6090047,0.55392885,1.3002542,0.9133741,5.1714287,11.845984,3.8618393,2.0713506,0.6184958,0.82302034,5.747478
layer_5,1.2890034,5.179671,11.977625,0.8405498,1.8239034,0.8462343,0.14950502,0.029819183,1.0544282,9.706781,8.253155,5.98484,6.572795,7.0453386,3.4778702,1.258084,3.0425155,2.242356,2.1950264,3.0807564,2.725991,8.360592,6.862502,5.420568
layer_6,5.348575,0.48330465,1.892121,4.0685453,3.069972,6.002558,10.532496,11.713381,8.977396,6.4482193,1.7395643,8.235074,9.691369,1.5715034,4.0243716,5.6623597,4.704802,3.7045677,0.9639946,0.5421248,4.1962075,1.2093058,2.9020464,14.325609
layer_7,10.860352,15.368534,2.0460227,4.636185,1.8527627,1.5577772,8.732309,9.914357,9.087023,8.30187,3.238843,2.5909443,2.9273496,9.56926,5.8187027,4.981724,4.809156,2.8531523,1.7549812,1.9538771,2.4590163,5.589815,5.297694,4.7772527
layer_8,1.0364183,2.3413796,0.31536153,11.289083,4.5650196,9.161566,0.49940982,1.2217885,0.36084726,7.210507,2.3207302,9.472717,6.1659927,4.291536,6.819545,11.422044,6.0125823,2.4522903,2.6198752,2.5041144,4.3753524,1.940939,5.9437537,3.622126
layer_9,5.217045,5.695985,4.436734,1.5113628,3.06599,1.4370049,12.733484,15.748367,13.028248,2.0468872,2.3712413,2.3457732,4.601044,2.9206662,5.815349,1.938782,4.206933,2.9371765,4.4230356,0.6965668,3.6503417,4.059081,5.1081777,2.3680072
layer_10,5.5459948,4.4606028,4.0018287,1.2084796,1.83788,1.8585206,3.4250522,7.8723054,3.4768178,2.4074926,3.2962525,0.97213143,16.833212,7.48084,15.595599,2.608907,3.929389,6.0421047,6.5843234,4.4075665,4.184111,0.51103985,2.359054,2.775565
layer_11,7.724527,2.7768092,6.3964114,3.8542686,2.9595888,3.3325293,3.0712433,5.4303403,5.519338,5.2673144,5.044414,5.2391844,6.009168,12.533784,11.694486,3.2808397,6.7553453,3.26003,8.126822,8.7657795,5.903443,5.0620484,9.840751,6.4615364
layer_12,3.2816718,3.9687266,3.9742515,1.2534379,0.88483065,5.0348773,7.6605334,3.5082252,4.671606,2.29515,3.8241267,3.3991196,4.263359,2.124618,3.84309,1.1956855,2.2813792,8.392573,3.4702725,0.36662143,0.92756486,2.020083,4.489104,7.3022356
layer_13,3.2163153,3.310841,2.2844362,1.6745108,3.4364083,3.9456549,23.621038,11.085992,13.370367,5.771449,6.4558525,4.873121,3.6612065,0.38655102,1.3225844,4.8311577,1.4588286,2.283785,3.7329118,7.0986648,3.104393,2.931399,1.771147,2.9465292
layer_14,16.364706,0.24013719,0.24951035,11.04151,9.01561,12.00941,11.715565,5.169481,6.0887394,12.540028,1.6400379,4.8483253,1.2746829,2.2375665,1.2820857,4.9925327,3.4095035,4.413523,3.8609498,4.0019364,5.4816055,0.9791472,0.73508173,9.865071
layer_15,1.2904466,2.9728146,5.862545,10.518835,8.032291,2.904402,1.8809223,2.852891,12.805698,6.4853005,5.727612,6.453369,0.4803974,0.20123373,5.512377,4.4310894,2.8151593,5.4853883,0.7746521,0.9825003,1.1454206,2.568906,2.1062803,3.3848789
layer_16,2.0504324,5.3707604,0.40394953,0.12397926,3.549294,0.34407875,3.3385615,1.9168571,3.5252645,1.9187589,1.4772598,5.024347,1.9305519,0.6680697,2.1492138,0.9468081,0.64538974,0.68960935,2.3018687,8.302171,2.894926,3.87831,0.64457357,0.8763622
layer_17,0.6738662,0.59885883,1.5048262,0.34103033,0.36848113,3.652961,9.063348,5.2563486,3.8394651,0.2778888,0.27142426,0.21944612,0.12738442,0.961028,0.65132487,1.9414095,2.4721704,2.180025,2.0901854,3.1057627,0.26894805,0.6623219,2.814352,1.1105102
layer_18,2.8576179,0.63168675,0.42780906,0.74075747,0.32133988,1.3632666,4.4529295,2.0473135,1.8100454,1.8471911,0.6694586,0.6706584,0.17412055,0.73064053,1.0677631,0.16212228,1.2153604,2.168217,0.494929,0.572429,1.8298503,9.521009,0.5226941,1.359613
layer_19,0.91844285,7.4725327,3.1543493,7.991723,6.1987815,8.605048,4.968794,7.159409,0.8278286,1.787022,0.8430982,1.8077855,0.67058516,3.3173945,2.1841729,0.34637678,0.5941688,0.6230982,0.9720155,2.784185,1.0937248,0.11458635,0.10385376,0.1593737
layer_20,1.8105042,3.175643,1.3113512,0.35954577,0.1992877,0.4489979,1.9453396,1.0698991,1.2584994,0.29828143,0.44031227,0.47140932,3.1431427,4.6280212,1.0928729,2.288908,0.5513878,1.4602089,0.8543681,1.526847,1.2637774,3.4363172,2.6655724,5.800447
layer_21,9.081703,0.8941303,0.92951965,1.5151696,0.41004494,0.37894017,0.9835158,0.7189505,2.365203,2.918608,1.577258,6.1765194,0.2454938,0.110455886,0.78359926,0.20277986,0.72952765,0.08132529,0.2272104,0.11472124,0.428076,1.9602642,2.7983046,4.2519
layer_22,0.47519705,2.251349,0.27735293,0.12884209,0.104667135,0.11695667,0.32133827,0.37978613,0.88024795,0.16153026,0.0906034,0.28416437,0.76663965,0.7373864,4.555726,1.4135145,6.858713,9.630665,0.35185263,0.3862207,1.0667404,1.6387497,2.098808,3.4083095
layer_23,1.4896309,1.5720983,3.4189522,0.7604807,3.6216881,4.9603148,1.0109662,0.58631164,1.9519758,0.20320396,0.3661864,0.28564063,0.4453085,2.4841433,3.9513721,1.9635187,4.6017866,4.2949457,0.27529725,0.30973142,2.0619175,0.89350677,0.2132968,2.0183325
layer_24,0.42819512,0.704888,0.39174515,0.38376123,0.31531847,0.58430076,5.7349377,3.3025575,2.0367336,2.4593763,5.900587,1.1828266,3.1021287,0.9252555,6.227622,0.43190587,0.94053084,0.29412392,0.670826,0.8928847,0.39601523,7.545462,7.585482,1.3247439
layer_25,1.6649989,2.7325842,1.6139511,4.5119405,2.8412368,0.93040943,4.2782483,1.910592,2.8977306,0.3057242,0.47172704,0.40423608,0.68140465,0.75356746,0.6086932,0.73581266,0.7840159,0.69932485,8.578115,0.7925268,4.1767635,1.3802681,1.1926385,4.5665545
layer_26,2.0971394,6.2859836,3.4623673,2.9787772,3.6742413,1.2676545,2.1730645,5.317711,0.43824053,0.35591307,0.5111923,0.41669038,5.6358824,8.838468,7.016536,1.8963677,1.0414149,7.0736136,2.3605742,3.7630863,3.1060753,0.40313005,0.6069381,1.6557969
layer_27,7.0094852,4.843181,2.262993,1.7157865,7.1767044,6.4414616,0.5942602,2.342961,2.6485538,6.974778,1.9852577,1.8166356,0.59815663,0.86699694,0.50428706,0.3981528,0.460573,2.2665508,9.984336,10.502979,1.6572748,5.7201304,1.1465958,1.3242531
