,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,49,62,29,51,49,42,43,56,60,60,6,60,57,55,58,49,34,62,49,53,50,49,58,49,46,55,14,53,57,8,28,4
layer_1,58,61,60,59,61,59,53,50,56,57,58,61,50,54,57,59,22,59,46,45,31,54,63,50,63,62,55,58,51,55,45,57
layer_2,54,58,57,51,57,57,57,56,55,54,55,53,56,61,56,57,58,53,61,59,55,59,61,58,58,59,59,54,56,60,60,59
layer_3,54,58,57,60,59,59,59,55,53,61,57,60,61,53,59,61,60,60,53,52,48,52,58,62,58,50,54,58,60,59,61,59
layer_4,61,50,56,60,57,58,58,57,58,48,60,56,57,56,61,56,55,51,37,60,48,55,50,57,51,61,59,60,61,60,35,48
layer_5,45,33,45,57,56,64,61,44,56,50,58,56,57,39,56,58,55,54,51,52,56,54,49,50,53,61,57,51,57,60,57,56
layer_6,51,53,52,65,63,46,43,31,55,60,52,56,41,35,55,37,53,59,46,41,44,55,53,54,46,54,56,58,65,56,57,49
layer_7,26,50,56,47,63,53,57,59,53,58,55,52,61,55,58,56,43,50,49,51,37,58,58,59,44,56,54,55,55,58,29,51
layer_8,46,66,53,54,63,52,52,45,17,33,46,55,43,54,51,55,48,50,49,58,46,46,42,52,45,29,51,43,16,31,43,11
layer_9,32,48,56,54,55,52,52,54,46,59,38,55,52,56,52,54,53,48,54,45,56,54,45,53,6,52,50,64,40,31,30,37
layer_10,58,49,51,43,29,39,58,29,61,64,41,48,20,23,27,9,15,34,52,45,58,57,51,59,46,42,56,48,26,38,57,37
layer_11,43,49,52,53,49,51,60,45,54,47,60,25,44,62,39,47,40,2,49,60,44,45,58,55,16,59,52,39,36,35,45,32
layer_12,8,28,8,23,70,32,42,40,56,57,33,44,51,45,49,59,50,53,46,45,50,47,51,54,48,48,47,55,53,44,42,25
layer_13,39,44,19,43,21,61,51,57,53,45,55,46,53,32,57,37,56,55,46,53,23,48,43,48,51,50,54,54,68,48,6,5
layer_14,49,33,51,49,40,43,55,56,48,52,56,44,49,6,4,55,7,54,60,59,48,41,48,43,50,55,36,52,47,44,43,51
layer_15,34,35,38,33,51,24,53,42,47,50,52,55,45,15,39,20,45,49,38,34,47,36,52,39,32,50,33,46,45,50,43,33
layer_16,11,48,1,52,43,50,39,45,45,50,32,47,52,56,60,51,52,55,15,63,48,28,38,22,33,41,30,32,49,43,48,28
layer_17,45,43,38,42,28,13,13,37,54,42,26,4,34,39,35,46,11,27,3,20,10,32,3,25,41,37,41,40,4,17,37,37
layer_18,32,42,56,37,30,34,9,29,33,9,11,45,35,35,25,34,23,27,11,44,37,45,39,49,30,25,40,45,36,43,41,32
layer_19,32,5,21,17,32,20,32,29,44,45,50,28,26,20,40,46,50,40,46,51,15,10,10,47,25,40,28,15,14,22,17,12
layer_20,47,25,23,8,13,41,44,20,62,53,45,35,24,34,42,26,10,40,39,46,55,10,12,50,29,42,19,16,44,40,50,43
layer_21,43,49,45,41,35,11,49,39,22,37,33,35,31,25,45,41,44,47,47,35,12,26,43,38,35,14,18,45,7,12,2,6
layer_22,43,58,53,49,54,47,47,45,39,40,44,53,13,28,18,32,37,44,52,49,10,15,29,51,40,47,46,45,42,52,39,30
layer_23,51,21,8,23,30,7,36,43,55,34,27,56,53,53,48,60,18,28,20,15,9,30,7,14,7,27,33,10,39,39,40,32
layer_24,9,7,10,12,31,32,44,50,9,29,23,53,41,44,45,48,46,50,48,52,48,40,29,27,62,84,47,56,42,44,34,45
layer_25,53,49,39,50,51,49,19,20,31,31,37,37,32,45,41,5,47,37,61,55,43,32,41,24,46,32,48,55,49,46,55,43
layer_26,26,6,40,17,35,63,50,48,35,63,34,20,41,22,42,20,41,46,55,44,18,5,13,9,37,24,26,22,46,41,35,11
layer_27,17,7,10,20,17,15,6,15,40,33,4,11,41,8,33,7,38,25,20,37,4,23,29,16,67,45,64,31,10,59,53,55
layer_28,49,41,19,40,7,52,11,26,6,16,7,5,14,2,8,24,52,38,42,37,6,4,40,38,50,43,20,34,21,12,4,39
layer_29,8,14,7,18,6,19,10,13,39,43,52,44,11,1,27,28,12,14,9,3,18,52,70,43,23,19,18,7,4,4,5,4
layer_30,40,45,42,31,50,34,19,41,43,6,32,17,37,9,15,0,10,27,6,1,13,13,4,0,30,28,24,34,2,11,4,7
layer_31,10,0,10,23,37,19,32,29,0,3,4,8,1,7,4,17,42,31,56,42,3,22,3,9,5,9,4,5,30,31,18,61
