,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,441.0,332.0,170.0,252.0,418.0,235.0,364.0,280.0,981.0,157.0,731.0,479.0
layer_1,22.0,180.0,32.0,1.0,159.0,47.0,79.0,124.0,16.0,15.0,71.0,50.0
layer_2,691.0,39.0,1.0,3.0,36.0,23.0,12.0,45.0,111.0,704.0,24.0,141.0
layer_3,18.0,54.0,12.0,595.0,149.0,278.0,1.0,10.0,31.0,585.0,214.0,293.0
layer_4,42.0,193.0,2.0,5.0,116.0,485.0,42.0,31.0,4.0,17.0,83.0,288.0
layer_5,617.0,4.0,10.0,31.0,0.0,0.0,2.0,35.0,102.0,666.0,215.0,2.0
layer_6,13.0,70.0,13.0,11.0,127.0,176.0,170.0,4.0,0.0,182.0,3.0,280.0
layer_7,75.0,62.0,339.0,0.0,268.0,119.0,1.0,0.0,35.0,100.0,789.0,40.0
layer_8,1.0,0.0,85.0,2.0,85.0,296.0,31.0,38.0,4.0,88.0,67.0,31.0
layer_9,1.0,8.0,8.0,0.0,20.0,67.0,1.0,28.0,24.0,13.0,60.0,2.0
layer_10,23.0,11.0,87.0,27.0,24.0,12.0,28.0,11.0,37.0,10.0,22.0,53.0
layer_11,11.0,22.0,205.0,16.0,16.0,50.0,17.0,19.0,56.0,80.0,16.0,19.0
