,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,3,8,5,6,22,16,40,23,17,23,9,27,14,25,38,18
layer_1,4,6,1,0,3,1,3,31,5,6,6,8,11,14,6,8
layer_2,4,13,6,1,6,1,14,9,5,2,3,13,2,1,1,3
layer_3,3,6,10,2,14,16,2,12,9,7,4,16,9,5,17,6
layer_4,3,10,21,4,26,6,49,7,10,39,2,3,6,5,9,20
layer_5,5,10,21,9,8,14,11,6,16,7,12,7,7,7,7,7
layer_6,9,9,9,11,7,11,19,7,7,7,7,7,8,7,7,7
layer_7,3,14,25,21,27,7,7,14,7,7,6,7,7,7,7,7
layer_8,3,13,12,19,6,17,19,5,10,8,7,8,7,7,7,7
layer_9,4,13,16,9,16,8,8,8,7,7,7,7,6,7,8,7
layer_10,15,21,11,9,17,17,16,15,7,10,7,10,7,7,7,7
layer_11,6,14,10,15,12,35,8,7,8,7,9,7,7,7,7,7
layer_12,13,9,10,12,5,7,17,10,8,11,7,8,7,7,7,7
layer_13,5,5,13,18,12,17,7,12,10,8,9,7,7,7,7,7
layer_14,15,8,6,14,8,10,16,8,7,8,7,7,7,7,7,7
layer_15,8,9,12,6,7,8,14,8,10,8,7,7,7,7,7,7
layer_16,3,9,7,9,13,8,7,6,8,7,7,7,7,7,7,7
layer_17,6,10,6,15,8,7,7,18,7,8,7,7,7,7,7,7
layer_18,6,8,7,6,6,8,6,7,6,6,7,6,7,7,7,7
layer_19,5,11,13,7,9,11,6,7,7,7,7,7,7,7,7,7
layer_20,4,8,6,12,9,7,9,6,8,7,7,7,7,7,7,7
layer_21,10,4,8,9,7,10,8,7,7,7,7,7,7,7,5,8
layer_22,4,5,7,12,6,10,6,11,6,5,7,7,7,7,7,8
layer_23,5,6,6,9,18,10,22,8,7,28,12,12,6,11,9,11
