,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,31,34,33,34,25,46,58,27,28,40,21,76,35,70,3,41
layer_1,14,30,29,16,18,17,21,59,29,26,34,24,31,28,26,32
layer_2,24,48,41,37,22,19,14,76,31,7,23,29,26,19,18,38
layer_3,34,27,59,29,46,54,26,44,27,9,13,11,19,40,17,7
layer_4,29,89,15,47,43,77,66,37,32,10,45,11,23,22,34,21
layer_5,42,59,70,57,51,57,49,49,50,56,54,48,53,49,49,50
layer_6,67,65,61,52,44,51,83,69,53,49,49,48,48,49,49,48
layer_7,30,67,9,61,11,46,70,61,48,49,51,45,49,49,49,50
layer_8,38,17,80,65,48,55,51,54,51,50,51,48,49,49,49,48
layer_9,47,48,16,45,40,50,53,50,48,49,49,49,48,48,48,49
layer_10,64,40,56,65,56,51,61,48,48,49,49,51,49,49,50,49
layer_11,29,46,43,57,49,50,49,54,50,49,50,49,49,48,49,49
layer_12,61,45,58,60,54,50,47,59,49,50,50,49,49,49,49,49
layer_13,35,52,56,58,50,49,50,48,48,49,49,49,49,50,49,49
layer_14,46,49,46,58,52,50,49,50,51,47,49,49,50,49,49,49
layer_15,13,54,50,50,48,50,60,51,49,49,48,48,49,48,49,49
layer_16,51,48,51,51,49,49,48,49,49,49,48,49,49,48,49,50
layer_17,30,57,55,64,44,49,52,52,49,49,50,49,48,49,49,49
layer_18,43,29,67,54,47,55,51,49,49,49,49,49,49,49,46,49
layer_19,32,54,45,51,50,46,66,49,50,50,49,49,49,49,49,48
layer_20,32,74,49,46,50,48,46,57,50,49,49,49,49,49,49,49
layer_21,36,21,37,72,49,62,64,50,51,49,49,49,49,49,27,46
layer_22,39,44,65,39,37,67,65,20,49,48,49,49,7,49,49,46
layer_23,56,54,33,67,38,78,35,44,26,22,37,45,44,49,43,47
