,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,52,31,46,27,28,38,4,15,22,46,10,9,22,7,3,22
layer_1,29,65,53,94,68,66,71,36,66,49,44,59,40,30,45,44
layer_2,46,70,70,73,77,78,93,26,56,55,64,56,68,49,59,49
layer_3,116,58,57,70,60,14,76,22,52,46,47,55,57,22,53,51
layer_4,73,38,17,54,48,41,13,35,33,92,34,56,41,44,28,35
layer_5,62,35,56,20,18,13,13,12,11,12,12,13,12,12,12,12
layer_6,75,44,41,32,9,9,21,12,12,12,12,12,12,12,12,12
layer_7,51,36,26,44,8,59,30,14,14,11,12,11,12,12,12,12
layer_8,54,8,48,23,14,12,12,12,13,12,13,12,12,12,12,12
layer_9,71,80,13,24,25,21,10,12,13,12,12,12,14,12,12,12
layer_10,42,38,14,50,23,13,19,15,12,15,12,12,12,12,12,12
layer_11,29,33,30,37,12,14,13,13,12,12,12,12,12,12,13,12
layer_12,61,44,16,33,19,17,13,15,12,12,12,12,12,12,12,12
layer_13,42,56,19,22,13,12,12,12,15,12,13,12,12,12,12,12
layer_14,34,46,19,20,17,19,12,12,12,12,12,12,12,12,12,12
layer_15,48,65,17,15,13,12,25,13,12,12,12,12,12,12,12,12
layer_16,69,29,14,21,13,20,12,12,12,12,12,12,12,12,12,12
layer_17,22,49,35,16,13,11,20,20,12,12,12,12,12,12,12,12
layer_18,42,22,16,14,29,12,14,12,13,12,12,14,12,12,11,12
layer_19,29,25,29,15,13,26,18,12,12,12,12,12,12,12,12,11
layer_20,32,20,19,14,15,18,16,12,12,12,13,12,16,12,12,12
layer_21,24,42,15,16,19,14,12,12,12,12,12,12,12,12,33,14
layer_22,20,23,11,15,35,13,18,18,12,13,12,12,57,12,16,11
layer_23,32,31,67,20,23,23,31,17,11,30,22,18,12,14,20,15
