,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,139,4,263,9,44,1,39,271,70,1,107,2
layer_1,13,158,336,1,153,80,72,11,24,191,143,2
layer_2,2,0,398,11,43,97,0,13,82,251,0,1
layer_3,267,1,13,82,1,0,22,0,3,164,7,1
layer_4,138,193,30,272,74,44,239,55,102,187,95,91
layer_5,0,0,0,3,0,0,0,0,7,0,138,38
layer_6,1,39,1,133,12,0,0,0,3,340,65,5
layer_7,19,62,0,163,20,19,6,0,0,0,0,0
layer_8,0,17,2,0,267,29,1,5,268,0,97,84
layer_9,0,61,0,1,2,85,10,8,280,3,1,93
layer_10,26,2,377,104,44,184,8,6,228,230,52,228
layer_11,154,343,321,112,396,57,105,2,298,5,239,408
